time,top_temp,croplvl_temp,air_temp,outside_temp,solar_angle,humidity,solar,temperature,pressure,GH_T_air,GH_T_top,GH_T_bottle,GH_T_ground,GH_T_wall_ext,GH_T_wall_int,GH_humidity,crop_mass,T_ext,Q_wall_solar,Q_wall_ext_conv,Q_wall_rad_ext,Q_wall_ext_cond,Q_wall_int_conv,Q_net_ext,Q_net_int,T_wall_ext_new,T_wall_int_new,Q_top_solar,Q_top_cond,Q_top_conv,Q_top_rad,Q_top_vent,Q_roof_int_conv,Q_roof_int_rad,roof_rho,roof_cp,Q_air_cond,Q_air_conv,Q_air_rad,Q_air_vent,Q_air_internal,Q_wall_air_conv,Q_wall_air_rad,RH_air_new,Q_top_net,T_top_new,Q_air_net,T_air_new
2025-02-11 23:00:00,14.643333333333334,15.321666666666665,15.456666666666667,16.311666666666664,140.25,56.6,0.0,16.311666666666664,721,16.28058565003706,16.601730357681156,37.54,27.884127470448124,16.638545267055694,16.638545267055694,66.05096656051226,3.0,16.311666666666664,0.0,45.954175786114725,230.84307389528547,0.0,38.004804234357806,-76232.50217105914,-76232.50217105914,16.638545267055694,16.638545267055694,-0.0,-202.20569737568036,-2.0220569737568037,-111.00557580074343,-2166881.968936831,-2066.867729412358,-154.8472877734881,1000,1500,15898.74310351384,7.94937155175692,39.78294214925035,671274.0193853533,2066.867729412358,38.004804234357806,191.06013174603513,66.05096656051226,2169418.9172841674,16.601730357681156,-604851.9725223518,16.28058565003706
2025-02-12 00:00:00,14.198333333333332,14.916666666666666,15.053333333333335,16.003333333333334,147.26,59.52,0.0,16.003333333333334,721,15.934385167978087,15.659846647299494,37.54,27.177064253520548,16.367137732880856,16.367137732880856,70.24512143533707,3.0,16.003333333333334,0.0,33.36730175127533,166.87331282474386,0.0,18.80340390621857,-37759.11722741683,-37759.11722741683,16.367137732880856,16.367137732880856,-0.0,314.91241803328467,3.1491241803328465,173.20696783213967,3377840.1144974004,1239.3745015283962,93.08939486973006,1000,1500,29127.795690113522,14.563897845056761,72.70046325479628,1230983.130398918,-1239.3745015283962,18.80340390621857,94.17284956994759,70.24512143533707,-3379663.8469038443,15.659846647299494,-1219713.9410416863,15.934385167978087
2025-02-12 01:00:00,14.65,15.151666666666667,15.295,16.09,148.35,63.4,0.0,16.09,721,16.14225579890025,16.33702917226209,37.54,26.491990250760033,16.03976360735463,16.03976360735463,75.09353308752279,3.0,16.09,0.0,14.557878825591647,72.73570594134561,0.0,22.732232582803505,-45545.375225305565,-45545.375225305565,16.03976360735463,16.03976360735463,-0.0,-226.3725033921682,-2.263725033921682,-123.95751128701794,-2429508.458696321,-1059.5100405436544,-79.05000299495933,1000,1500,-16348.707514423715,-8.174353757211858,-40.750069375954226,-691310.8057714959,1059.5100405436544,22.732232582803505,113.48577531729984,75.09353308752279,2430999.6124795727,16.33702917226209,758069.8372374038,16.14225579890025
2025-02-12 02:00:00,14.206666666666667,14.848333333333333,15.013333333333332,15.94,142.99,55.07,0.0,15.94,721,15.905225946433593,15.770208279853106,37.54,25.861327936689197,16.11704908677749,16.11704908677749,74.46166526800552,3.0,15.94,0.0,5.2405224361743,26.11854381568424,0.0,-5.383853326576588,10752.212485100243,10752.212485100243,16.11704908677749,16.11704908677749,-0.0,208.94057219464685,2.0894057219464686,114.72540749916035,2245154.2631851975,751.6771934129362,56.34066862240895,1000,1500,21248.751525501775,10.624375762750887,52.97960742447435,899605.2973918999,-751.6771934129362,-5.383853326576588,-26.86106360879011,74.46166526800552,-2246288.0364326485,15.770208279853106,-928814.8220061728,15.905225946433593
2025-02-12 03:00:00,12.801666666666668,13.686666666666666,13.831666666666667,15.135,133.35,67.56,0.0,15.135,721,14.998011579896223,14.826621148871771,37.54,25.254651664026806,15.955540854727895,15.955540854727895,77.85152001084778,3.0,15.135,0.0,51.58644929896958,256.136020139238,0.0,11.126942468380811,-22469.56145007027,-22469.56145007027,15.955540854727895,15.955540854727895,-0.0,334.28470935549575,3.3428470935549575,182.2471831931009,3590704.037592223,-521.065579574076,-38.893066503018574,1000,1500,80919.01366117754,40.45950683058877,200.6675689580909,3424592.158813517,521.065579574076,11.126942468380811,55.46845118114709,77.85152001084778,-3590663.953685788,14.826621148871771,-3479280.848718382,14.998011579896223
2025-02-12 04:00:00,12.62,13.35,13.518333333333334,14.733333333333333,121.52,59.04,0.0,14.733333333333333,721,14.707405113398133,14.686053402712977,37.54,24.629662066454365,15.23027915353494,15.23027915353494,78.10185515232826,3.0,14.733333333333333,0.0,64.20182777434351,317.8425496111996,0.0,50.2984382893428,-100900.8157388118,-100900.8157388118,15.23027915353494,15.23027915353494,-0.0,49.09364580525873,0.4909364580525873,26.578409924185994,527226.3976620929,-661.4368070268072,-48.89780529026223,1000,1500,27806.778970001447,13.903389485000725,68.48879225764377,1176569.8788045552,661.4368070268072,50.2984382893428,249.35375735355586,78.10185515232826,-526592.2260419633,14.686053402712977,-1099537.2406643096,14.707405113398133
2025-02-12 05:00:00,12.618333333333334,13.229999999999999,13.378333333333334,14.393333333333334,108.58,67.14,0.0,14.393333333333334,721,14.34001989456537,14.24204660300813,37.54,24.025048145205844,14.83399425837267,14.83399425837267,81.27221615584908,3.0,14.393333333333334,0.0,43.964261767698254,216.44907506602596,0.0,27.466259603962417,-55132.47028082712,-55132.47028082712,14.83399425837267,14.83399425837267,-0.0,154.04686371173065,1.5404686371173066,83.18958034249673,1653951.321636317,-82.40137594458213,-6.077990058990233,1000,1500,32996.00432747168,16.49800216373584,81.00337393973717,1395810.284148794,82.40137594458213,27.466259603962417,135.44570112628878,81.27221615584908,-1654101.6191830048,14.24204660300813,-1370351.3616523235,14.34001989456537
2025-02-12 06:00:00,13.708333333333334,14.093333333333334,14.229999999999999,15.046666666666669,95.04,72.03,0.0,15.046666666666669,721,15.204923780685023,15.451587471256573,37.54,23.43488978348162,14.461099195292961,14.461099195292961,87.00637225302442,3.0,15.046666666666669,0.0,-11.171554004238793,-55.074436050467455,0.0,25.948176946179206,-51878.399187258365,-51878.399187258365,14.461099195292961,14.461099195292961,-0.0,-423.4393547009421,-4.234393547009421,-228.91905204404225,-4547435.785205372,-378.10244570935686,-27.771377332216844,1000,1500,-74239.461900836,-37.119730950418,-182.52586284704353,-3141270.606942488,378.10244570935686,25.948176946179206,127.45142679657606,87.00637225302442,4548498.251828706,15.451587471256573,3271093.0879378133,15.204923780685023
2025-02-12 07:00:00,18.575,17.56,17.68,18.21333333333333,81.07000000000001,87.75,48.0,18.21333333333333,721,18.440803646808728,19.12484601756801,37.54,22.933395814898173,15.994737232540174,15.994737232540174,100.0,3.0,18.21333333333333,134391.59005940438,-197.10260793077782,-985.936957678755,0.0,-39.07265917589378,213364.81542011583,213364.81542011583,15.994737232540174,15.994737232540174,147327.17755282053,-1453.3963773765142,-14.533963773765143,-803.8077008546172,-12187092.342597848,951.9343812013486,70.67860448220546,1000,1500,-316059.8975097681,-158.02994875488403,-793.5282754732383,-11111018.396737965,-951.9343812013486,-39.07265917589378,-192.40868220551675,100.0,12335668.64520699,19.12484601756801,11387457.25233297,18.440803646808728
2025-02-12 08:00:00,24.64333333333333,21.461666666666666,21.43,19.276666666666664,67.02,59.54,306.0,19.276666666666664,721,19.698889012961065,22.832986887016965,37.54,22.659639170601405,24.006027422187476,24.006027422187476,92.23787265237823,3.0,19.276666666666664,856746.3866287027,-172.39778401700403,-874.0072180175579,0.0,-128.49040110167857,1114557.2886671622,1114557.2886671622,24.006027422187476,24.006027422187476,2362189.0146181243,-79.89713479465705,-0.7989713479465705,-45.27797027289269,-87565.46265341419,2639.883678929054,203.13080995715703,1000,1500,-87814.76583065088,-43.90738291532544,-225.41163856469797,-379196.54197426373,-2639.883678929054,-128.49040110167857,-648.5955794528599,92.23787265237823,2447037.436859068,22.832986887016965,799269.3931792511,19.698889012961065
2025-02-12 09:00:00,28.283333333333335,22.611666666666668,23.055,20.63,52.81,55.91,493.0,20.63,721,23.531247452332355,28.92960727588011,37.54,22.479225503517657,30.66787762999282,30.66787762999282,85.59198603540612,3.0,20.63,1380313.622901799,177.34069487105484,943.2012405110694,0.0,226.25139635361785,926818.7182525696,926818.7182525696,30.66787762999282,30.66787762999282,5892330.100137553,1159.343879161548,11.593438791615482,674.2235773116471,1270541.5016769446,12095.235879471491,954.6676782030489,1000,1500,-97821.402965126,-48.910701482563006,-254.4811992925171,-422382.23968963017,-12095.235879471491,226.25139635361785,1197.6824398035865,85.59198603540612,4606893.534007669,28.92960727588011,2434849.8544346155,23.531247452332355
2025-02-12 10:00:00,32.61333333333333,24.746666666666666,25.291666666666668,21.404999999999998,38.52,49.4,966.0,21.404999999999998,721,27.964263495655086,39.52895146805813,37.54,22.543330587544578,44.70067429920353,44.70067429920353,74.41724678271734,3.0,21.404999999999998,2704630.7499455125,486.57340417694496,2687.3764341045785,0.0,374.8829012543976,1952289.2615055353,1952289.2615055353,44.70067429920353,44.70067429920353,14944224.704255357,3959.899825004667,39.59899825004667,2384.68849509716,4358155.801150509,20833.56616542843,1729.0627436561983,1000,1500,223381.0058450947,111.69050292254735,594.9293530633466,968634.5903369675,-20833.56616542843,374.8829012543976,2092.4470810412317,74.41724678271734,10557122.086877411,39.52895146805813,3272943.543299284,27.964263495655086
2025-02-12 11:00:00,40.973333333333336,28.601666666666667,29.62,23.44,24.24,43.39,318.0,23.44,721,28.684750800293145,37.207450503578166,37.54,22.8736557865295,38.415529126458594,38.415529126458594,62.59500001333043,3.0,23.44,890344.2841435539,1116.8104645325818,6684.968776835956,0.0,879.1536176639175,-874410.2631142483,-874410.2631142483,38.415529126458594,38.415529126458594,5733440.201710571,8466.97159958027,84.6697159958027,5432.641505816144,9353667.78671756,44630.90641061673,3991.239045966829,1000,1500,475313.6937373284,237.65684686866422,1307.9605721058829,2068851.6199938182,-44630.90641061673,879.1536176639175,5377.008204730073,62.59500001333043,-3682834.0132849645,37.207450503578166,601827.4193157246,28.684750800293145
2025-02-12 12:00:00,39.37833333333334,28.573333333333334,29.58,24.08,10.25,35.97,710.0,24.08,721,31.190881241705117,42.425940895731294,37.54,23.22775556036545,45.32617505289295,45.32617505289295,52.869306741927936,3.0,24.08,1987875.602962023,753.0367436953942,4381.589115738201,0.0,511.1519470064754,961432.004630023,961432.004630023,45.32617505289295,45.32617505289295,13814778.648941148,6908.452102013045,69.08452102013045,4395.040551247809,7601400.342558199,32891.14360290568,2917.95206009043,1000,1500,483769.5933778376,241.8847966889188,1340.3428686719394,2097232.6124798832,-32891.14360290568,511.1519470064754,3041.2462470662617,52.869306741927936,6166196.6335456725,42.425940895731294,1860558.0279586609,31.190881241705117
2025-02-12 13:00:00,46.288333333333334,30.756666666666668,31.886666666666667,25.048333333333336,6.26,35.97,338.0,25.048333333333336,721,30.725366773478044,39.84505395421788,37.54,23.71298958185555,41.41009149860528,41.41009149860528,45.45550483841237,3.0,25.048333333333336,946340.780001639,1065.1828588234348,6444.984376816841,0.0,742.5185027254101,-544818.5454699001,-544818.5454699001,41.41009149860528,41.41009149860528,6643423.108579441,9145.139755787548,91.45139755787548,5999.533037457241,10055332.968314897,43358.79161920398,3994.5852815966005,1000,1500,645328.7121960494,322.6643560980247,1819.3340769461688,2795646.6392119066,-43358.79161920398,742.5185027254101,4625.650299870673,45.45550483841237,-3474499.3608270595,39.84505395421788,-340525.0273725041,30.725366773478044
2025-02-12 14:00:00,45.64666666666667,30.045,31.3,25.305,19.76,35.87,409.0,25.305,721,30.66578977200181,39.03935359614335,37.54,24.140289629733733,41.53848491168163,41.53848491168163,41.21886026051016,3.0,25.305,1145128.3402978415,845.9907933668364,5026.193066722227,0.0,561.2621789760989,17862.517893312266,17862.517893312266,41.53848491168163,41.53848491168163,7610960.341594429,7651.8487939467,76.51848793946701,4961.898967081029,8375452.577763074,35195.06155539841,3194.553117833471,1000,1500,569457.2287814751,284.72861439073756,1603.7288352709284,2455829.3994880547,-35195.06155539841,561.2621789760989,3422.4642314512985,41.21886026051016,-815572.1170908445,39.03935359614335,-37144.201540171634,30.66578977200181
