Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,6710390,-,-,-,-18.18,-65.39,0,2772,-4,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,Temperature,Alpha,AOD,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Fill Flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed
2019,1,1,10,0,11.4,1.18,0.036000000000000004,0.61,13,227,20,7,7,11.4,10,0,7,10,0.253,100,88.24,0.9400000000000001,0.18,722,2.3000000000000003,290,1.3
2019,1,1,11,0,13.3,1.18,0.037,0.61,45,736,234,0,7,11.600000000000001,108,20,0,114,0.253,89.44,75.18,0.9500000000000001,0.18,722,2.3000000000000003,309,2.1
2019,1,1,12,0,15.8,1.19,0.036000000000000004,0.61,60,903,489,0,1,11.8,60,903,0,489,0.252,77.02,61.68,0.9500000000000001,0.18,722,2.3000000000000003,341,2.6
2019,1,1,13,0,17.900000000000002,1.21,0.034,0.61,69,981,726,0,0,11.9,69,981,0,726,0.25,67.9,47.980000000000004,0.9400000000000001,0.18,722,2.4000000000000004,2,3.1
2019,1,1,14,0,19,1.22,0.033,0.61,75,1025,923,0,0,12.100000000000001,75,1025,0,923,0.249,64.35,34.19,0.9400000000000001,0.18,722,2.4000000000000004,14,3.5
2019,1,1,15,0,19.5,1.19,0.036000000000000004,0.61,81,1043,1059,0,4,12.3,386,625,0,972,0.248,63.09,20.45,0.9500000000000001,0.18,722,2.5,19,3.8000000000000003
2019,1,1,16,0,19.900000000000002,1.18,0.035,0.61,82,1055,1128,0,4,12.4,479,515,0,990,0.246,61.89,7.58,0.9500000000000001,0.18,721,2.5,19,4
2019,1,1,17,0,20,1.18,0.034,0.61,82,1055,1122,0,0,12.4,82,1055,0,1122,0.245,61.57,9.47,0.9500000000000001,0.18,721,2.5,19,4
2019,1,1,18,0,19.900000000000002,1.18,0.033,0.61,79,1044,1041,0,0,12.3,79,1044,0,1041,0.244,61.52,22.69,0.9500000000000001,0.18,720,2.5,20,4
2019,1,1,19,0,19.3,1.18,0.032,0.61,73,1018,893,0,0,12.200000000000001,73,1018,0,893,0.244,63.370000000000005,36.45,0.9500000000000001,0.18,720,2.5,21,3.9000000000000004
2019,1,1,20,0,18.5,1.2,0.031,0.61,66,973,688,0,8,12.100000000000001,307,280,0,486,0.243,66.42,50.230000000000004,0.9400000000000001,0.18,720,2.5,23,3.8000000000000003
2019,1,1,21,0,17.400000000000002,1.21,0.031,0.61,56,890,447,0,8,12.3,328,0,0,328,0.243,71.88,63.910000000000004,0.9400000000000001,0.18,720,2.4000000000000004,24,3.5
2019,1,1,22,0,15.4,1.22,0.029,0.61,39,706,194,0,0,13,39,706,0,194,0.244,85.88,77.38,0.9400000000000001,0.18,721,2.4000000000000004,24,2.3000000000000003
2019,1,1,23,0,13.5,1.23,0.028,0.61,0,0,0,0,0,13,0,0,0,0,0.245,96.87,90.2,0.9400000000000001,0.18,721,2.3000000000000003,25,1.7000000000000002
2019,1,2,0,0,12.8,1.26,0.027,0.61,0,0,0,0,0,12.8,0,0,0,0,0.246,100,103.29,0.93,0.2,722,2.3000000000000003,24,1.5
2019,1,2,1,0,12.3,1.27,0.027,0.61,0,0,0,0,0,12.3,0,0,0,0,0.247,100,115.16,0.93,0.2,723,2.3000000000000003,19,1.5
2019,1,2,2,0,11.9,1.26,0.029,0.61,0,0,0,0,0,11.9,0,0,0,0,0.248,100,125.68,0.9400000000000001,0.2,723,2.3000000000000003,14,1.4000000000000001
2019,1,2,3,0,11.5,1.26,0.03,0.61,0,0,0,0,0,11.5,0,0,0,0,0.249,100,133.9,0.9400000000000001,0.2,723,2.2,6,1.3
2019,1,2,4,0,11.200000000000001,1.26,0.032,0.61,0,0,0,0,7,11.200000000000001,0,0,0,0,0.25,100,138.42000000000002,0.9400000000000001,0.2,722,2.2,358,1.3
2019,1,2,5,0,10.8,1.27,0.033,0.61,0,0,0,0,7,10.8,0,0,0,0,0.251,100,138.02,0.9400000000000001,0.2,722,2.2,349,1.3
2019,1,2,6,0,10.4,1.27,0.033,0.61,0,0,0,0,7,10.4,0,0,0,0,0.251,100,132.83,0.9400000000000001,0.2,721,2.1,340,1.2000000000000002
2019,1,2,7,0,10.100000000000001,1.28,0.032,0.61,0,0,0,0,3,10.100000000000001,0,0,0,0,0.251,100,124.18,0.9400000000000001,0.2,721,2.1,333,1.1
2019,1,2,8,0,9.600000000000001,1.29,0.03,0.61,0,0,0,0,8,9.600000000000001,0,0,0,0,0.252,100,113.4,0.9400000000000001,0.2,722,2,327,1.1
2019,1,2,9,0,9.200000000000001,1.3,0.028,0.61,0,0,0,0,0,9.200000000000001,0,0,0,0,0.253,100,101.37,0.93,0.2,722,2,322,1
2019,1,2,10,0,11,1.3,0.027,0.61,13,259,20,7,6,11,9,0,7,9,0.254,100,88.36,0.93,0.2,723,1.9000000000000001,323,1.5
2019,1,2,11,0,13.700000000000001,1.29,0.028,0.61,42,765,236,0,6,11.5,12,0,0,12,0.255,86.61,75.31,0.92,0.2,723,1.9000000000000001,322,2.5
2019,1,2,12,0,16.7,1.29,0.028,0.61,57,925,494,0,7,11,235,62,0,265,0.255,69.16,61.800000000000004,0.93,0.2,723,1.9000000000000001,331,2.9000000000000004
2019,1,2,13,0,19.200000000000003,1.29,0.028,0.61,66,1001,734,0,7,10.5,373,273,0,555,0.254,56.96,48.09,0.93,0.2,723,1.9000000000000001,345,3.1
2019,1,2,14,0,20.8,1.3,0.027,0.61,71,1041,931,0,6,10.5,421,101,0,504,0.254,51.71,34.300000000000004,0.93,0.2,723,2,0,3.3000000000000003
2019,1,2,15,0,21.900000000000002,1.3,0.025,0.61,74,1065,1071,0,8,10.700000000000001,444,13,0,457,0.253,48.85,20.55,0.93,0.2,722,2,13,3.5
2019,1,2,16,0,22.400000000000002,1.32,0.023,0.61,73,1077,1141,0,8,10.8,492,179,0,669,0.251,47.75,7.61,0.92,0.2,721,2,22,3.8000000000000003
2019,1,2,17,0,22.400000000000002,1.32,0.022,0.61,72,1075,1133,0,8,10.9,518,93,0,609,0.25,48.11,9.33,0.92,0.2,721,2.1,28,4
2019,1,2,18,0,22,1.2,0.041,0.61,85,1046,1051,0,4,11,519,387,0,877,0.249,49.57,22.57,0.9500000000000001,0.2,721,2.1,31,4.1000000000000005
2019,1,2,19,0,21.200000000000003,1.19,0.039,0.61,79,1022,902,0,0,11,79,1022,0,902,0.248,52.18,36.34,0.9500000000000001,0.2,720,2.1,30,4.1000000000000005
2019,1,2,20,0,20.1,1.19,0.037,0.61,70,977,696,0,0,11.100000000000001,70,977,0,696,0.249,56.11,50.14,0.9500000000000001,0.2,720,2.1,29,3.8000000000000003
2019,1,2,21,0,18.7,1.21,0.035,0.61,58,890,451,0,0,11.3,58,890,0,451,0.25,62.07,63.82,0.9400000000000001,0.2,720,2.2,29,3.6
2019,1,2,22,0,16.5,1.22,0.032,0.61,40,706,196,0,0,12.3,40,706,0,196,0.253,76.09,77.3,0.93,0.2,721,2.2,29,2.5
2019,1,2,23,0,14.3,1.25,0.029,0.61,0,0,0,0,0,12.8,0,0,0,0,0.255,90.83,90.14,0.93,0.2,721,2.2,29,1.7000000000000002
2019,1,3,0,0,13.4,1.27,0.027,0.61,0,0,0,0,0,12.8,0,0,0,0,0.257,96.26,103.23,0.92,0.19,722,2.2,27,1.4000000000000001
2019,1,3,1,0,12.700000000000001,1.28,0.026000000000000002,0.61,0,0,0,0,7,12.700000000000001,0,0,0,0,0.258,100,115.13,0.92,0.19,722,2.2,22,1.3
2019,1,3,2,0,12.200000000000001,1.29,0.024,0.61,0,0,0,0,7,12.200000000000001,0,0,0,0,0.259,100,125.67,0.91,0.19,722,2.2,17,1.2000000000000002
2019,1,3,3,0,11.600000000000001,1.31,0.023,0.61,0,0,0,0,0,11.600000000000001,0,0,0,0,0.26,100,133.93,0.91,0.19,722,2.1,9,1.3
2019,1,3,4,0,11.200000000000001,1.31,0.022,0.61,0,0,0,0,7,11.200000000000001,0,0,0,0,0.26,100,138.49,0.91,0.19,721,2.1,1,1.3
2019,1,3,5,0,10.9,1.31,0.022,0.61,0,0,0,0,0,10.9,0,0,0,0,0.261,100,138.13,0.91,0.19,721,2.1,354,1.3
2019,1,3,6,0,10.600000000000001,1.32,0.021,0.61,0,0,0,0,0,10.600000000000001,0,0,0,0,0.261,100,132.97,0.91,0.19,720,2.1,350,1.3
2019,1,3,7,0,10.3,1.32,0.021,0.61,0,0,0,0,6,10.3,0,0,0,0,0.261,100,124.32000000000001,0.91,0.19,721,2,347,1.2000000000000002
2019,1,3,8,0,10,1.32,0.02,0.61,0,0,0,0,7,10,0,0,0,0,0.261,100,113.54,0.91,0.19,721,2,342,1.1
2019,1,3,9,0,9.8,1.32,0.02,0.61,0,0,0,0,6,9.8,0,0,0,0,0.261,100,101.51,0.91,0.19,722,2,335,1.1
2019,1,3,10,0,11.600000000000001,1.33,0.019,0.61,12,277,19,7,8,11.600000000000001,4,0,7,4,0.26,100,88.48,0.91,0.19,722,2,329,1.6
2019,1,3,11,0,14.5,1.33,0.019,0.61,38,782,235,0,8,11.9,21,0,0,21,0.26,84.19,75.43,0.91,0.19,722,1.9000000000000001,329,2.8000000000000003
2019,1,3,12,0,17.400000000000002,1.33,0.018000000000000002,0.61,50,939,492,0,7,11.5,248,198,0,341,0.259,68.26,61.92,0.91,0.19,722,1.9000000000000001,334,3.2
2019,1,3,13,0,19.700000000000003,1.33,0.019,0.61,59,1008,730,0,8,11.3,293,466,0,604,0.258,58.51,48.21,0.91,0.19,722,2,343,3.2
2019,1,3,14,0,21.400000000000002,1.32,0.02,0.61,65,1047,929,0,6,11.3,426,116,0,521,0.257,52.71,34.4,0.91,0.19,722,2,358,3.2
2019,1,3,15,0,22.3,1.25,0.027,0.61,75,1061,1068,0,7,11.4,537,195,0,720,0.255,50.120000000000005,20.64,0.9400000000000001,0.19,721,2.1,13,3.5
2019,1,3,16,0,22.8,1.24,0.027,0.61,77,1071,1138,0,7,11.600000000000001,485,273,0,756,0.253,49.07,7.640000000000001,0.9400000000000001,0.19,721,2.1,24,3.8000000000000003
2019,1,3,17,0,22.700000000000003,1.22,0.027,0.61,77,1068,1131,0,6,11.700000000000001,317,3,0,320,0.251,49.83,9.19,0.9400000000000001,0.19,720,2.2,32,4.1000000000000005
2019,1,3,18,0,22.200000000000003,1.21,0.026000000000000002,0.61,74,1057,1051,0,8,11.9,509,102,0,604,0.249,52.06,22.45,0.9400000000000001,0.19,720,2.2,38,4.4
2019,1,3,19,0,21,1.2,0.026000000000000002,0.61,70,1030,900,0,8,12.200000000000001,315,537,0,748,0.249,57.01,36.24,0.9400000000000001,0.19,720,2.3000000000000003,40,4.6000000000000005
2019,1,3,20,0,19.400000000000002,1.19,0.026000000000000002,0.61,63,982,694,0,7,12.5,216,531,0,557,0.249,64.16,50.04,0.9400000000000001,0.19,720,2.4000000000000004,38,4.7
2019,1,3,21,0,17.5,1.18,0.026000000000000002,0.61,54,899,451,0,7,12.700000000000001,214,69,0,244,0.249,73.49,63.730000000000004,0.9400000000000001,0.19,720,2.4000000000000004,35,4.6000000000000005
2019,1,3,22,0,15.3,1.19,0.025,0.61,38,718,197,7,7,13,107,175,7,145,0.249,86.34,77.22,0.9500000000000001,0.19,721,2.4000000000000004,33,3.7
2019,1,3,23,0,13.700000000000001,1.19,0.024,0.61,0,0,0,0,0,13.200000000000001,0,0,0,0,0.249,96.64,90.08,0.9400000000000001,0.19,721,2.4000000000000004,35,2.7
2019,1,4,0,0,12.9,1.18,0.025,0.61,0,0,0,0,7,12.9,0,0,0,0,0.248,100,103.18,0.9500000000000001,0.19,722,2.3000000000000003,23,2.3000000000000003
2019,1,4,1,0,12.5,1.18,0.025,0.61,0,0,0,0,7,12.5,0,0,0,0,0.248,100,115.10000000000001,0.9500000000000001,0.19,723,2.3000000000000003,4,2.2
2019,1,4,2,0,12.100000000000001,1.21,0.024,0.61,0,0,0,0,7,12.100000000000001,0,0,0,0,0.249,100,125.67,0.9400000000000001,0.19,723,2.2,355,1.8
2019,1,4,3,0,11.700000000000001,1.23,0.024,0.61,0,0,0,0,7,11.700000000000001,0,0,0,0,0.249,100,133.96,0.9400000000000001,0.19,722,2.2,353,1.6
2019,1,4,4,0,11.4,1.22,0.025,0.61,0,0,0,0,8,11.4,0,0,0,0,0.25,100,138.57,0.9400000000000001,0.19,722,2.2,352,1.4000000000000001
2019,1,4,5,0,11.100000000000001,1.21,0.027,0.61,0,0,0,0,7,11.100000000000001,0,0,0,0,0.25,100,138.25,0.9500000000000001,0.19,722,2.2,357,1.2000000000000002
2019,1,4,6,0,10.700000000000001,1.21,0.029,0.61,0,0,0,0,7,10.700000000000001,0,0,0,0,0.25,100,133.11,0.9500000000000001,0.19,722,2.2,0,1.2000000000000002
2019,1,4,7,0,10.3,1.21,0.03,0.61,0,0,0,0,7,10.3,0,0,0,0,0.251,100,124.46000000000001,0.9500000000000001,0.19,722,2.2,355,1.3
2019,1,4,8,0,9.9,1.22,0.03,0.61,0,0,0,0,7,9.9,0,0,0,0,0.251,100,113.68,0.9500000000000001,0.19,722,2.2,347,1.2000000000000002
2019,1,4,9,0,9.600000000000001,1.22,0.032,0.61,0,0,0,0,7,9.600000000000001,0,0,0,0,0.252,100,101.64,0.9500000000000001,0.19,723,2.2,343,1.2000000000000002
2019,1,4,10,0,10.700000000000001,1.21,0.035,0.61,12,204,17,7,4,10.700000000000001,6,0,7,6,0.252,100,88.61,0.96,0.19,723,2.2,342,1.6
2019,1,4,11,0,12.4,1.19,0.039,0.61,46,727,227,0,7,10.9,126,89,0,148,0.252,90.38,75.56,0.96,0.19,724,2.2,340,2.5
2019,1,4,12,0,14.4,1.18,0.041,0.61,63,895,483,0,8,10.700000000000001,187,26,0,199,0.251,78.36,62.04,0.96,0.19,724,2.2,344,3.2
2019,1,4,13,0,16.2,1.18,0.042,0.61,74,975,723,0,0,10.5,74,975,0,723,0.25,68.86,48.32,0.96,0.19,724,2.2,351,3.6
2019,1,4,14,0,17.7,1.19,0.042,0.61,81,1018,920,0,0,10.600000000000001,81,1018,0,920,0.25,63.120000000000005,34.51,0.96,0.19,723,2.3000000000000003,359,3.9000000000000004
2019,1,4,15,0,18.6,1.19,0.042,0.61,86,1043,1061,0,7,10.8,496,236,0,717,0.248,60.6,20.72,0.96,0.19,723,2.3000000000000003,5,4.2
2019,1,4,16,0,19,1.19,0.042,0.61,88,1054,1132,0,6,11.100000000000001,330,4,0,334,0.247,59.980000000000004,7.67,0.96,0.19,722,2.3000000000000003,10,4.5
2019,1,4,17,0,18.900000000000002,1.19,0.04,0.61,86,1052,1125,0,7,11.200000000000001,202,774,0,967,0.245,61.02,9.05,0.96,0.19,722,2.4000000000000004,13,4.7
2019,1,4,18,0,18.400000000000002,1.12,0.055,0.61,94,1027,1043,0,7,11.4,451,337,0,763,0.243,63.59,22.330000000000002,0.96,0.19,721,2.4000000000000004,14,4.9
2019,1,4,19,0,17.6,1.12,0.052000000000000005,0.61,86,1000,894,0,7,11.5,225,691,0,783,0.242,67.39,36.13,0.96,0.19,721,2.5,13,4.9
2019,1,4,20,0,16.6,1.1300000000000001,0.047,0.61,75,956,690,0,6,11.600000000000001,323,132,0,408,0.241,72.44,49.94,0.96,0.19,721,2.5,12,4.6000000000000005
2019,1,4,21,0,15.4,1.1400000000000001,0.043000000000000003,0.61,62,871,449,0,9,11.700000000000001,18,0,0,18,0.241,78.74,63.65,0.96,0.19,721,2.5,11,4.1000000000000005
2019,1,4,22,0,13.9,1.1400000000000001,0.04,0.61,43,684,195,7,6,12,27,0,7,28,0.242,88.09,77.14,0.96,0.19,721,2.5,9,2.9000000000000004
2019,1,4,23,0,12.8,1.1400000000000001,0.039,0.61,0,0,0,0,6,12.200000000000001,0,0,0,0,0.243,95.92,90.02,0.96,0.19,722,2.5,6,1.9000000000000001
2019,1,5,0,0,12.3,1.16,0.038,0.61,0,0,0,0,6,12.100000000000001,0,0,0,0,0.244,98.52,103.13,0.96,0.2,722,2.5,357,2
2019,1,5,1,0,12,1.19,0.034,0.61,0,0,0,0,7,12,0,0,0,0,0.244,99.81,115.07000000000001,0.96,0.2,723,2.5,346,2
2019,1,5,2,0,11.700000000000001,1.19,0.035,0.61,0,0,0,0,4,11.700000000000001,0,0,0,0,0.245,100,125.67,0.96,0.2,723,2.4000000000000004,339,2.1
2019,1,5,3,0,11.5,1.18,0.038,0.61,0,0,0,0,7,11.5,0,0,0,0,0.246,99.94,134,0.96,0.2,723,2.4000000000000004,332,2.1
2019,1,5,4,0,11.100000000000001,1.18,0.039,0.61,0,0,0,0,7,11.100000000000001,0,0,0,0,0.248,99.88,138.66,0.96,0.2,722,2.3000000000000003,328,1.9000000000000001
2019,1,5,5,0,10.600000000000001,1.19,0.038,0.61,0,0,0,0,7,10.600000000000001,0,0,0,0,0.249,100,138.38,0.96,0.2,722,2.3000000000000003,324,1.8
2019,1,5,6,0,10.100000000000001,1.21,0.036000000000000004,0.61,0,0,0,0,7,10.100000000000001,0,0,0,0,0.25,99.81,133.25,0.96,0.2,721,2.3000000000000003,321,1.7000000000000002
2019,1,5,7,0,9.600000000000001,1.23,0.034,0.61,0,0,0,0,7,9.600000000000001,0,0,0,0,0.251,99.82000000000001,124.61,0.9500000000000001,0.2,721,2.2,319,1.5
2019,1,5,8,0,9.200000000000001,1.24,0.033,0.61,0,0,0,0,7,9.1,0,0,0,0,0.252,99.53,113.83,0.9500000000000001,0.2,722,2.2,316,1.4000000000000001
2019,1,5,9,0,8.8,1.25,0.033,0.61,0,0,0,0,7,8.700000000000001,0,0,0,0,0.252,99.23,101.78,0.9500000000000001,0.2,722,2.2,311,1.2000000000000002
2019,1,5,10,0,10.5,1.26,0.032,0.61,11,205,16,7,8,9.200000000000001,8,0,7,8,0.252,91.74,88.73,0.9400000000000001,0.2,723,2.2,312,1.8
2019,1,5,11,0,13.200000000000001,1.27,0.031,0.61,43,742,226,0,3,9.1,125,10,0,128,0.252,76.44,75.69,0.9400000000000001,0.2,723,2.2,310,2.8000000000000003
2019,1,5,12,0,16.8,1.27,0.031,0.61,58,909,482,0,0,8.8,58,909,0,482,0.251,59.32,62.160000000000004,0.9400000000000001,0.2,723,2.2,313,3.1
2019,1,5,13,0,19.400000000000002,1.28,0.03,0.61,67,989,723,0,0,9.200000000000001,67,989,0,723,0.251,51.52,48.43,0.9400000000000001,0.2,723,2.2,323,3.2
2019,1,5,14,0,21.1,1.29,0.028,0.61,72,1034,923,0,0,9.8,72,1034,0,923,0.25,48.300000000000004,34.61,0.93,0.2,723,2.2,332,3.3000000000000003
2019,1,5,15,0,22.1,1.28,0.028,0.61,76,1057,1064,0,3,10.200000000000001,498,436,0,905,0.248,46.85,20.81,0.93,0.2,722,2.2,341,3.4000000000000004
2019,1,5,16,0,22.6,1.3,0.025,0.61,75,1068,1134,0,4,10.600000000000001,557,116,0,672,0.247,46.54,7.69,0.93,0.2,721,2.3000000000000003,351,3.7
2019,1,5,17,0,22.6,1.3,0.024,0.61,74,1068,1130,0,8,10.8,501,40,0,540,0.245,47.28,8.91,0.93,0.2,721,2.3000000000000003,1,3.9000000000000004
2019,1,5,18,0,22.3,1.22,0.035,0.61,81,1047,1050,0,7,11,409,433,0,810,0.244,48.71,22.22,0.9400000000000001,0.2,720,2.3000000000000003,7,4.1000000000000005
2019,1,5,19,0,21.400000000000002,1.22,0.034,0.61,76,1023,903,0,4,11.200000000000001,352,2,0,354,0.243,52.09,36.03,0.9500000000000001,0.2,720,2.3000000000000003,11,4.2
2019,1,5,20,0,20.1,1.22,0.034,0.61,68,974,696,0,4,11.5,326,25,0,342,0.243,57.63,49.85,0.9500000000000001,0.2,720,2.4000000000000004,13,4.3
2019,1,5,21,0,18.5,1.22,0.034,0.61,58,889,454,7,8,12,24,0,7,24,0.242,66.09,63.56,0.9500000000000001,0.2,720,2.4000000000000004,12,3.9000000000000004
2019,1,5,22,0,16.2,1.2,0.035,0.61,42,697,198,7,7,13.100000000000001,97,19,7,102,0.242,81.69,77.07000000000001,0.9500000000000001,0.2,720,2.5,12,2.7
2019,1,5,23,0,14.3,1.17,0.037,0.61,0,0,0,7,7,13.5,0,0,7,0,0.242,95.03,89.97,0.9500000000000001,0.2,721,2.5,17,1.7000000000000002
2019,1,6,0,0,13.600000000000001,1.17,0.036000000000000004,0.61,0,0,0,0,7,13.5,0,0,0,0,0.242,99.33,103.09,0.9500000000000001,0.2,721,2.5,22,1.3
2019,1,6,1,0,13,1.17,0.036000000000000004,0.61,0,0,0,0,7,13,0,0,0,0,0.242,100,115.05,0.9500000000000001,0.2,722,2.5,18,1.2000000000000002
2019,1,6,2,0,12.600000000000001,1.18,0.035,0.61,0,0,0,0,7,12.600000000000001,0,0,0,0,0.243,100,125.68,0.9500000000000001,0.2,722,2.5,6,1.2000000000000002
2019,1,6,3,0,12.3,1.19,0.035,0.61,0,0,0,0,7,12.3,0,0,0,0,0.243,100,134.05,0.9500000000000001,0.2,722,2.5,359,1.2000000000000002
2019,1,6,4,0,11.9,1.2,0.035,0.61,0,0,0,0,7,11.9,0,0,0,0,0.243,100,138.75,0.9500000000000001,0.2,722,2.5,352,1.3
2019,1,6,5,0,11.5,1.21,0.034,0.61,0,0,0,0,7,11.5,0,0,0,0,0.243,100,138.51,0.9500000000000001,0.2,721,2.4000000000000004,347,1.4000000000000001
2019,1,6,6,0,11.200000000000001,1.22,0.034,0.61,0,0,0,0,6,11.200000000000001,0,0,0,0,0.243,100,133.4,0.9500000000000001,0.2,720,2.4000000000000004,343,1.4000000000000001
2019,1,6,7,0,10.9,1.23,0.034,0.61,0,0,0,0,9,10.9,0,0,0,0,0.242,100,124.77,0.9500000000000001,0.2,720,2.3000000000000003,340,1.4000000000000001
2019,1,6,8,0,10.5,1.24,0.035,0.61,0,0,0,0,6,10.5,0,0,0,0,0.242,100,113.98,0.9500000000000001,0.2,720,2.3000000000000003,336,1.3
2019,1,6,9,0,10.100000000000001,1.24,0.037,0.61,0,0,0,0,6,10.100000000000001,0,0,0,0,0.242,100,101.93,0.9500000000000001,0.2,721,2.3000000000000003,327,1.3
2019,1,6,10,0,11.600000000000001,1.25,0.038,0.61,11,176,15,7,4,11.5,4,0,7,4,0.242,99.19,88.86,0.9500000000000001,0.2,721,2.3000000000000003,319,1.9000000000000001
2019,1,6,11,0,13.8,1.26,0.038,0.61,45,726,223,0,7,11.700000000000001,131,178,0,175,0.242,86.94,75.82000000000001,0.9500000000000001,0.2,722,2.2,310,3
2019,1,6,12,0,17.1,1.27,0.038,0.61,61,899,479,0,7,10.700000000000001,198,435,0,400,0.243,65.94,62.28,0.9500000000000001,0.2,722,2.2,305,3.4000000000000004
2019,1,6,13,0,20.3,1.27,0.037,0.61,71,981,721,0,7,10.100000000000001,267,580,0,651,0.243,52.07,48.550000000000004,0.9500000000000001,0.2,721,2.2,312,3.6
2019,1,6,14,0,22.3,1.28,0.037,0.61,78,1026,921,0,7,10.4,211,767,0,842,0.243,46.82,34.71,0.96,0.2,721,2.2,321,3.8000000000000003
2019,1,6,15,0,23.5,1.25,0.043000000000000003,0.61,87,1045,1063,0,0,10.700000000000001,87,1045,0,1063,0.242,44.36,20.900000000000002,0.96,0.2,720,2.2,330,4.1000000000000005
