Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,6710390,-,-,-,-18.18,-65.39,0,2772,-4,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,Temperature,Alpha,AOD,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Fill Flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed
2021,1,3,12,0,17.400000000000002,1.27,0.035,0.61,60,911,488,0,7,10.3,136,650,0,441,0.247,62.99,61.980000000000004,0.9500000000000001,0.19,722,2,344,2.5
2021,1,3,13,0,20.1,1.3,0.033,0.61,69,995,731,0,0,9.8,69,995,0,731,0.247,51.38,48.26,0.9500000000000001,0.19,722,1.9000000000000001,358,2.7
2021,1,3,14,0,22,1.3,0.032,0.61,75,1039,932,0,1,9.5,75,1039,0,932,0.248,44.99,34.45,0.9500000000000001,0.19,721,1.9000000000000001,9,3.2
2021,1,3,15,0,23,1.33,0.027,0.61,75,1067,1073,0,3,9.5,367,676,0,1000,0.248,42.15,20.68,0.9500000000000001,0.19,721,1.9000000000000001,15,3.5
2021,1,3,16,0,23.5,1.33,0.027,0.61,77,1077,1144,0,0,9.5,77,1077,0,1144,0.248,40.980000000000004,7.66,0.9500000000000001,0.19,720,1.9000000000000001,17,3.8000000000000003
2021,1,3,17,0,23.5,1.34,0.026000000000000002,0.61,76,1075,1137,0,1,9.600000000000001,76,1075,0,1137,0.249,41.33,9.13,0.9500000000000001,0.19,719,2,21,4.1000000000000005
2021,1,3,18,0,23.1,1.31,0.028,0.61,75,1061,1057,0,7,9.8,44,1015,0,982,0.249,42.86,22.39,0.96,0.19,718,2,24,4.4
2021,1,3,19,0,21.900000000000002,1.29,0.031,0.61,73,1031,905,0,8,10,161,865,0,859,0.249,46.84,36.19,0.96,0.19,718,2.1,25,4.6000000000000005
2021,1,3,20,0,20.200000000000003,1.26,0.033,0.61,67,977,696,0,8,10.4,195,715,0,655,0.249,53.13,49.99,0.96,0.19,717,2.3000000000000003,25,4.6000000000000005
2021,1,3,21,0,18.1,1.19,0.04,0.61,60,879,450,0,7,11,60,879,5,450,0.248,63.25,63.690000000000005,0.97,0.19,717,2.4000000000000004,25,4.3
2021,1,3,22,0,15.4,1.1300000000000001,0.044,0.61,44,672,193,0,7,12,112,29,0,118,0.246,79.96000000000001,77.18,0.98,0.19,718,2.6,33,3.2
2021,1,3,23,0,13.9,1.11,0.045,0.61,0,0,0,0,6,12.8,0,0,0,0,0.246,92.85000000000001,90.05,0.98,0.19,719,2.6,72,2.3000000000000003
2021,1,4,0,0,13.4,1.11,0.05,0.61,0,0,0,0,6,13,0,0,0,0,0.246,97.29,103.16,0.98,0.19,720,2.6,87,1.7000000000000002
2021,1,4,1,0,13.100000000000001,1.11,0.055,0.61,0,0,0,0,6,13.100000000000001,0,0,0,0,0.247,99.7,115.08,0.98,0.19,721,2.6,84,1.1
2021,1,4,2,0,13,1.1,0.055,0.61,0,0,0,0,6,13,0,0,0,0,0.248,100,125.67,0.98,0.19,721,2.5,43,0.9
2021,1,4,3,0,12.8,1.11,0.057,0.61,0,0,0,0,6,12.8,0,0,0,0,0.249,100,133.98,0.98,0.19,720,2.5,16,1.1
2021,1,4,4,0,12.8,1.1300000000000001,0.056,0.61,0,0,0,0,6,12.8,0,0,0,0,0.25,100,138.61,0.98,0.19,719,2.4000000000000004,15,1.4000000000000001
2021,1,4,5,0,12.5,1.1500000000000001,0.054,0.61,0,0,0,0,8,12.5,0,0,0,0,0.25,100,138.31,0.98,0.19,719,2.4000000000000004,16,1.6
2021,1,4,6,0,12.200000000000001,1.17,0.054,0.61,0,0,0,0,8,12.200000000000001,0,0,0,0,0.25,100,133.18,0.98,0.19,719,2.3000000000000003,14,1.6
2021,1,4,7,0,11.9,1.19,0.051000000000000004,0.61,0,0,0,0,7,11.9,0,0,0,0,0.25,100,124.54,0.98,0.19,718,2.3000000000000003,6,1.5
2021,1,4,8,0,11.600000000000001,1.21,0.049,0.61,0,0,0,0,7,11.600000000000001,0,0,0,0,0.25,100,113.75,0.98,0.19,718,2.2,359,1.4000000000000001
2021,1,4,9,0,11.3,1.23,0.048,0.61,0,0,0,0,6,11.3,0,0,0,0,0.25,100,101.71000000000001,0.97,0.19,719,2.2,350,1.4000000000000001
2021,1,4,10,0,12.3,1.25,0.048,0.61,12,169,16,7,6,12.3,6,0,7,6,0.251,100,88.67,0.97,0.19,719,2.1,342,1.8
2021,1,4,11,0,14.5,1.25,0.049,0.61,49,714,226,0,7,12.3,136,123,0,167,0.251,86.92,75.62,0.97,0.19,719,2,338,2.7
2021,1,4,12,0,17.3,1.25,0.051000000000000004,0.61,67,891,484,0,7,11,241,240,0,353,0.252,66.71000000000001,62.1,0.97,0.19,719,1.9000000000000001,336,3.3000000000000003
2021,1,4,13,0,19.900000000000002,1.25,0.053,0.61,80,973,726,0,8,9.9,280,522,0,627,0.252,52.38,48.370000000000005,0.97,0.19,719,1.9000000000000001,340,3.5
2021,1,4,14,0,22,1.24,0.055,0.61,89,1020,929,0,7,9.4,275,654,0,814,0.251,44.53,34.56,0.97,0.19,719,1.8,352,3.6
2021,1,4,15,0,23.5,1.22,0.06,0.61,97,1041,1070,0,7,9.200000000000001,435,461,0,866,0.25,40.1,20.77,0.97,0.19,718,1.8,5,4
2021,1,4,16,0,24.400000000000002,1.21,0.063,0.61,101,1047,1139,0,7,9.1,350,587,0,932,0.248,37.89,7.68,0.97,0.19,717,1.9000000000000001,13,4.5
2021,1,4,17,0,24.3,1.18,0.065,0.61,103,1045,1135,0,8,9.3,317,652,0,961,0.246,38.5,8.98,0.97,0.19,717,1.9000000000000001,21,5
2021,1,4,18,0,23.400000000000002,1.16,0.074,0.61,105,1019,1048,0,8,9.700000000000001,350,583,0,889,0.244,41.89,22.28,0.98,0.19,716,2.1,25,5.7
2021,1,4,19,0,21.700000000000003,1.16,0.077,0.61,100,984,896,0,8,10.4,340,464,0,715,0.243,48.57,36.08,0.98,0.19,716,2.2,25,6.2
2021,1,4,20,0,19.5,1.17,0.066,0.61,85,941,691,0,6,11,265,19,0,277,0.242,58.04,49.9,0.98,0.19,716,2.3000000000000003,22,6.2
2021,1,4,21,0,17.3,1.18,0.058,0.61,68,854,448,0,7,11.600000000000001,208,88,0,247,0.242,69,63.61,0.97,0.19,717,2.4000000000000004,18,5.7
2021,1,4,22,0,15.4,1.19,0.053,0.61,47,662,194,0,7,12.100000000000001,69,4,0,70,0.242,80.55,77.11,0.97,0.19,717,2.4000000000000004,15,4.5
2021,1,4,23,0,14.200000000000001,1.18,0.051000000000000004,0.61,0,0,0,0,3,12.5,0,0,0,0,0.244,89.5,90,0.97,0.19,717,2.4000000000000004,16,3.7
2021,1,5,0,0,13.8,1.17,0.048,0.61,0,0,0,0,8,12.8,0,0,0,0,0.245,93.39,103.11,0.97,0.2,719,2.3000000000000003,20,3.2
2021,1,5,1,0,13.3,1.18,0.046,0.61,0,0,0,0,7,12.9,0,0,0,0,0.246,97.27,115.06,0.96,0.2,719,2.3000000000000003,25,2.3000000000000003
2021,1,5,2,0,12.9,1.19,0.045,0.61,0,0,0,0,8,12.9,0,0,0,0,0.248,99.72,125.68,0.96,0.2,720,2.3000000000000003,16,1.8
2021,1,5,3,0,12.700000000000001,1.19,0.045,0.61,0,0,0,0,6,12.700000000000001,0,0,0,0,0.249,99.94,134.03,0.97,0.2,720,2.3000000000000003,5,1.7000000000000002
2021,1,5,4,0,12.5,1.19,0.043000000000000003,0.61,0,0,0,0,6,12.5,0,0,0,0,0.249,99.81,138.70000000000002,0.97,0.2,719,2.3000000000000003,3,1.5
2021,1,5,5,0,12.100000000000001,1.21,0.039,0.61,0,0,0,0,6,12.100000000000001,0,0,0,0,0.25,100,138.44,0.96,0.2,719,2.2,1,1.3
2021,1,5,6,0,11.8,1.23,0.035,0.61,0,0,0,0,7,11.8,0,0,0,0,0.249,100,133.33,0.96,0.2,718,2.1,353,1.5
2021,1,5,7,0,11.5,1.25,0.032,0.61,0,0,0,0,7,11.5,0,0,0,0,0.249,100,124.69,0.96,0.2,718,2,348,1.7000000000000002
2021,1,5,8,0,11.100000000000001,1.25,0.031,0.61,0,0,0,0,7,11.100000000000001,0,0,0,0,0.249,100,113.9,0.96,0.2,719,1.9000000000000001,348,1.6
2021,1,5,9,0,11,1.24,0.032,0.61,0,0,0,0,7,10.9,0,0,0,0,0.249,99.49000000000001,101.85000000000001,0.96,0.2,719,1.9000000000000001,351,1.3
2021,1,5,10,0,12.200000000000001,1.24,0.032,0.61,11,203,16,7,7,11.3,3,0,7,3,0.249,94.55,88.8,0.96,0.2,720,2,350,1.5
2021,1,5,11,0,14.100000000000001,1.25,0.031,0.61,43,747,227,0,8,11.600000000000001,39,0,0,39,0.25,85.15,75.75,0.96,0.2,721,2,359,2.2
2021,1,5,12,0,16.1,1.23,0.03,0.61,58,913,483,0,8,11.4,220,343,0,380,0.249,73.55,62.22,0.96,0.2,721,2.1,0,3.5
2021,1,5,13,0,17.900000000000002,1.2,0.03,0.61,67,989,723,0,8,10.600000000000001,279,538,0,635,0.247,62.160000000000004,48.49,0.97,0.2,721,2.2,356,4.2
2021,1,5,14,0,18.1,1.19,0.028,0.61,72,1034,923,0,7,10.200000000000001,364,418,0,708,0.245,59.83,34.660000000000004,0.96,0.2,720,2.2,353,4.3
2021,1,5,15,0,17.900000000000002,1.17,0.026000000000000002,0.61,75,1059,1065,0,7,10,441,36,0,474,0.244,59.71,20.85,0.96,0.2,720,2.2,348,4.3
2021,1,5,16,0,17.7,1.17,0.025,0.61,76,1073,1140,0,7,9.700000000000001,437,373,0,806,0.243,59.35,7.7,0.96,0.2,720,2.1,350,4
2021,1,5,17,0,17.8,1.17,0.024,0.61,75,1074,1136,0,7,9.5,284,681,0,957,0.243,58.46,8.84,0.96,0.2,719,2.1,359,3.7
2021,1,5,18,0,17.400000000000002,1.1500000000000001,0.027,0.61,76,1057,1054,0,8,9.700000000000001,305,659,0,915,0.243,60.65,22.16,0.96,0.2,719,2.2,4,3.4000000000000004
2021,1,5,19,0,16.6,1.1400000000000001,0.027,0.61,71,1030,904,0,8,10,387,332,0,657,0.243,64.91,35.980000000000004,0.96,0.2,719,2.3000000000000003,7,2.9000000000000004
2021,1,5,20,0,15.4,1.1300000000000001,0.027,0.61,65,982,698,0,8,10.3,316,63,0,357,0.243,71.46000000000001,49.81,0.97,0.2,719,2.4000000000000004,8,2.5
2021,1,5,21,0,14,1.1300000000000001,0.027,0.61,55,899,456,0,8,10.600000000000001,211,110,0,260,0.243,80.03,63.53,0.97,0.2,719,2.4000000000000004,352,2
2021,1,5,22,0,12.700000000000001,1.12,0.028,0.61,40,712,200,0,8,10.9,111,191,0,154,0.244,88.97,77.04,0.97,0.2,720,2.5,328,1
2021,1,5,23,0,12,1.12,0.029,0.61,0,0,0,7,8,11.200000000000001,0,0,7,0,0.246,94.71000000000001,89.95,0.97,0.2,720,2.5,193,1
2021,1,6,0,0,11.8,1.1500000000000001,0.028,0.61,0,0,0,0,8,11.3,0,0,0,0,0.247,96.99000000000001,103.07000000000001,0.97,0.2,721,2.4000000000000004,194,1
2021,1,6,1,0,11.600000000000001,1.1500000000000001,0.029,0.61,0,0,0,0,8,11.4,0,0,0,0,0.249,98.37,115.04,0.97,0.2,721,2.4000000000000004,209,0.9
2021,1,6,2,0,11.5,1.16,0.029,0.61,0,0,0,0,8,11.3,0,0,0,0,0.25,98.74000000000001,125.69,0.97,0.2,722,2.4000000000000004,220,1
2021,1,6,3,0,11.4,1.16,0.028,0.61,0,0,0,0,8,11.200000000000001,0,0,0,0,0.251,98.93,134.08,0.96,0.2,721,2.3000000000000003,239,0.9
2021,1,6,4,0,11.3,1.16,0.027,0.61,0,0,0,0,8,11.100000000000001,0,0,0,0,0.251,98.88,138.8,0.96,0.2,721,2.3000000000000003,289,1.1
2021,1,6,5,0,11.100000000000001,1.16,0.026000000000000002,0.61,0,0,0,0,5,11,0,0,0,0,0.252,99.06,138.58,0.96,0.2,720,2.3000000000000003,311,1.2000000000000002
2021,1,6,6,0,10.9,1.17,0.029,0.61,0,0,0,0,5,10.8,0,0,0,0,0.252,99.06,133.48,0.97,0.2,720,2.3000000000000003,325,1.3
2021,1,6,7,0,10.700000000000001,1.16,0.031,0.61,0,0,0,0,8,10.600000000000001,0,0,0,0,0.252,99.07000000000001,124.84,0.97,0.2,720,2.2,333,1.2000000000000002
2021,1,6,8,0,10.600000000000001,1.16,0.033,0.61,0,0,0,0,8,10.4,0,0,0,0,0.253,98.45,114.05,0.97,0.2,720,2.2,357,1
2021,1,6,9,0,10.4,1.17,0.034,0.61,0,0,0,0,8,10.3,0,0,0,0,0.253,99.49000000000001,102,0.97,0.2,721,2.2,46,0.9
2021,1,6,10,0,10.9,1.17,0.034,0.61,11,180,14,7,8,10.4,2,0,7,2,0.253,96.73,88.92,0.97,0.2,722,2.2,65,1.3
2021,1,6,11,0,11.9,1.18,0.033,0.61,43,733,222,0,8,10.5,109,34,0,117,0.253,91.04,75.88,0.97,0.2,722,2.2,59,1.9000000000000001
2021,1,6,12,0,13.3,1.2,0.031,0.61,58,908,479,0,5,10.5,84,0,0,84,0.252,83.11,62.34,0.96,0.2,723,2.2,41,2.5
2021,1,6,13,0,14.8,1.21,0.027,0.61,65,989,719,0,8,10.3,110,1,0,110,0.25,74.48,48.6,0.96,0.2,723,2.3000000000000003,33,3
2021,1,6,14,0,16.1,1.22,0.023,0.61,69,1036,919,0,8,10.3,221,3,0,223,0.249,68.31,34.76,0.9500000000000001,0.2,722,2.3000000000000003,31,3.6
2021,1,6,15,0,16.8,1.22,0.021,0.61,71,1061,1061,0,8,10.4,504,43,0,545,0.248,65.96000000000001,20.94,0.9500000000000001,0.2,722,2.3000000000000003,26,4
2021,1,6,16,0,17.1,1.19,0.022,0.61,73,1070,1134,0,7,10.4,503,41,0,544,0.246,64.92,7.72,0.96,0.2,721,2.3000000000000003,18,4.2
2021,1,6,17,0,17,1.16,0.025,0.61,76,1065,1129,0,8,10.5,332,4,0,336,0.245,65.48,8.69,0.96,0.2,721,2.4000000000000004,12,4.3
