Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,6710390,-,-,-,-18.18,-65.39,0,2772,-4,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,Alpha,AOD,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Fill Flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed
2018,1,4,6,0,6.800000000000001,1.19,0.039,0.61,0,0,0,0,0,1.1,0,0,0,0,0.257,66.81,133.14000000000001,0.9500000000000001,0.19,723,1.2000000000000002,252,1
2018,1,4,7,0,6.300000000000001,1.21,0.036000000000000004,0.61,0,0,0,0,7,0.5,0,0,0,0,0.258,66.2,124.5,0.9500000000000001,0.19,722,1.1,253,1
2018,1,4,8,0,5.7,1.22,0.034,0.61,0,0,0,0,3,-0.30000000000000004,0,0,0,0,0.259,65.39,113.72,0.9500000000000001,0.19,722,1,255,1.1
2018,1,4,9,0,5.2,1.22,0.033,0.61,0,0,0,0,7,-0.9,0,0,0,0,0.259,64.53,101.68,0.9500000000000001,0.19,723,0.9,258,1.2000000000000002
2018,1,4,10,0,7.300000000000001,1.23,0.032,0.61,13,242,18,7,7,1,10,1,7,10,0.259,64.3,88.64,0.9500000000000001,0.19,723,0.9,261,1.1
2018,1,4,11,0,12.100000000000001,1.24,0.03,0.61,43,792,240,0,7,-2.5,112,402,0,212,0.259,36.18,75.59,0.9400000000000001,0.19,724,0.9,257,1.8
2018,1,4,12,0,15.9,1.25,0.028,0.61,57,960,507,0,0,-4.800000000000001,57,960,0,507,0.258,23.830000000000002,62.07,0.9400000000000001,0.19,724,0.9,238,0.9
2018,1,4,13,0,18.6,1.25,0.027,0.61,66,1037,755,0,0,-4,66,1037,0,755,0.257,21.32,48.35,0.9400000000000001,0.19,724,0.9,130,0.8
2018,1,4,14,0,20.700000000000003,1.26,0.026000000000000002,0.61,71,1078,960,0,0,-2.3000000000000003,71,1078,0,960,0.256,21.26,34.53,0.9400000000000001,0.19,723,0.9,91,1.8
2018,1,4,15,0,22.200000000000003,1.26,0.025,0.61,74,1102,1105,0,0,-0.7000000000000001,74,1102,0,1105,0.256,21.73,20.75,0.9400000000000001,0.19,723,0.9,82,2.7
2018,1,4,16,0,23.200000000000003,1.26,0.025,0.61,76,1111,1178,0,0,0.7000000000000001,76,1111,0,1178,0.256,22.6,7.68,0.9400000000000001,0.19,722,0.9,76,3.4000000000000004
2018,1,4,17,0,23.6,1.25,0.026000000000000002,0.61,77,1106,1169,0,7,2,217,873,0,1079,0.256,24.29,9.02,0.9400000000000001,0.19,721,1,73,3.9000000000000004
2018,1,4,18,0,23.400000000000002,1.28,0.025,0.61,74,1092,1084,0,0,3.4000000000000004,74,1092,0,1084,0.256,27.080000000000002,22.3,0.9400000000000001,0.19,721,1.1,69,4.2
2018,1,4,19,0,22.6,1.26,0.026000000000000002,0.61,70,1063,929,0,0,4.800000000000001,70,1063,0,929,0.256,31.34,36.11,0.9400000000000001,0.19,720,1.2000000000000002,63,4.4
2018,1,4,20,0,21.200000000000003,1.25,0.028,0.61,65,1013,717,0,1,6.1000000000000005,65,1013,0,717,0.256,37.42,49.92,0.9400000000000001,0.19,720,1.3,58,4.3
2018,1,4,21,0,19.400000000000002,1.25,0.028,0.61,55,927,467,0,0,7.300000000000001,55,927,0,467,0.256,45.36,63.63,0.9400000000000001,0.19,720,1.4000000000000001,55,3.9000000000000004
2018,1,4,22,0,16.5,1.24,0.029,0.61,40,739,205,7,3,8.9,114,222,7,164,0.256,60.81,77.12,0.9500000000000001,0.19,720,1.5,51,2.7
2018,1,4,23,0,13.600000000000001,1.22,0.031,0.61,0,0,0,0,3,10.100000000000001,0,0,0,0,0.257,79.56,90.01,0.9500000000000001,0.19,721,1.5,43,1.5
2018,1,5,0,0,12.600000000000001,1.21,0.032,0.61,0,0,0,0,1,10.600000000000001,0,0,0,0,0.256,87.87,103.12,0.9500000000000001,0.2,721,1.5,36,1.3
2018,1,5,1,0,11.9,1.21,0.033,0.61,0,0,0,0,0,11,0,0,0,0,0.256,94.15,115.06,0.9500000000000001,0.2,722,1.5,30,1
2018,1,5,2,0,11.5,1.21,0.033,0.61,0,0,0,0,0,11.100000000000001,0,0,0,0,0.256,97.52,125.67,0.9500000000000001,0.2,722,1.5,22,0.8
2018,1,5,3,0,11.100000000000001,1.21,0.033,0.61,0,0,0,0,1,11,0,0,0,0,0.256,99.66,134.02,0.9500000000000001,0.2,722,1.5,357,0.6000000000000001
2018,1,5,4,0,10.5,1.22,0.034,0.61,0,0,0,0,0,10.5,0,0,0,0,0.256,100,138.68,0.9500000000000001,0.2,721,1.5,331,0.8
2018,1,5,5,0,10,1.23,0.034,0.61,0,0,0,0,0,10,0,0,0,0,0.256,100,138.41,0.9500000000000001,0.2,721,1.6,321,0.9
2018,1,5,6,0,9.600000000000001,1.23,0.036000000000000004,0.61,0,0,0,0,0,9.600000000000001,0,0,0,0,0.257,100,133.29,0.9500000000000001,0.2,721,1.6,318,0.9
2018,1,5,7,0,9.3,1.22,0.038,0.61,0,0,0,0,3,9.3,0,0,0,0,0.257,100,124.65,0.96,0.2,720,1.6,319,0.9
2018,1,5,8,0,9,1.21,0.042,0.61,0,0,0,0,7,9,0,0,0,0,0.258,100,113.86,0.96,0.2,720,1.6,321,1
2018,1,5,9,0,8.8,1.2,0.045,0.61,0,0,0,0,7,8.8,0,0,0,0,0.258,100,101.82000000000001,0.96,0.2,720,1.6,321,1.1
2018,1,5,10,0,10.9,1.22,0.047,0.61,12,171,16,7,3,9.600000000000001,6,0,7,6,0.257,91.52,88.76,0.96,0.2,721,1.6,322,1.7000000000000002
2018,1,5,11,0,15.100000000000001,1.25,0.046,0.61,48,729,228,0,1,9.5,48,729,0,228,0.257,69.41,75.72,0.96,0.2,721,1.6,314,2.8000000000000003
2018,1,5,12,0,19.1,1.29,0.043000000000000003,0.61,64,910,488,0,0,9.3,64,910,0,488,0.257,53.09,62.190000000000005,0.96,0.2,721,1.6,313,2.9000000000000004
2018,1,5,13,0,22.1,1.31,0.042,0.61,74,993,733,0,0,8.8,74,993,0,733,0.257,42.75,48.46,0.9500000000000001,0.2,721,1.6,327,2.7
2018,1,5,14,0,24.3,1.31,0.042,0.61,81,1038,935,0,0,8.5,81,1038,0,935,0.256,36.47,34.63,0.9500000000000001,0.2,720,1.6,347,2.8000000000000003
2018,1,5,15,0,25.8,1.34,0.039,0.61,84,1062,1076,0,0,8.3,84,1062,0,1076,0.255,33.05,20.830000000000002,0.96,0.2,719,1.7000000000000002,4,3.1
2018,1,5,16,0,26.5,1.32,0.04,0.61,87,1069,1146,0,7,8.4,256,802,0,1051,0.254,31.810000000000002,7.7,0.96,0.2,719,1.8,16,3.6
2018,1,5,17,0,26.5,1.3,0.041,0.61,87,1065,1139,0,0,8.700000000000001,87,1065,0,1139,0.254,32.43,8.870000000000001,0.96,0.2,718,1.9000000000000001,22,4.2
2018,1,5,18,0,25.700000000000003,1.29,0.041,0.61,85,1050,1057,0,0,9.200000000000001,85,1050,0,1057,0.254,35.230000000000004,22.19,0.96,0.2,718,2,23,4.6000000000000005
2018,1,5,19,0,23.900000000000002,1.24,0.046,0.61,83,1014,903,0,7,9.9,407,267,0,623,0.254,41.04,36,0.96,0.2,718,2.2,23,4.5
2018,1,5,20,0,21.3,1.17,0.056,0.61,80,949,692,0,4,10.600000000000001,32,0,0,32,0.253,50.620000000000005,49.83,0.97,0.2,718,2.4000000000000004,25,4
2018,1,5,21,0,18.6,1.12,0.067,0.61,72,838,445,0,4,11.4,234,26,0,245,0.253,62.9,63.54,0.98,0.2,719,2.5,34,3.4000000000000004
2018,1,5,22,0,16.3,1.12,0.07200000000000001,0.61,52,621,191,0,0,12.200000000000001,52,621,0,191,0.253,76.7,77.05,0.98,0.2,720,2.5,48,3.2
2018,1,5,23,0,14.700000000000001,1.1400000000000001,0.075,0.61,0,0,0,7,3,12.9,0,0,7,0,0.254,88.75,89.96000000000001,0.98,0.2,721,2.4000000000000004,57,3
2018,1,6,0,0,14,1.17,0.07200000000000001,0.61,0,0,0,0,4,13.100000000000001,0,0,0,0,0.255,94.13,103.08,0.98,0.2,721,2.3000000000000003,57,2.4000000000000004
2018,1,6,1,0,13.5,1.21,0.062,0.61,0,0,0,0,0,13.100000000000001,0,0,0,0,0.255,97.60000000000001,115.04,0.97,0.2,722,2.2,47,1.5
2018,1,6,2,0,13,1.22,0.059000000000000004,0.61,0,0,0,0,7,13,0,0,0,0,0.255,100,125.68,0.97,0.2,722,2.1,29,0.9
2018,1,6,3,0,12.700000000000001,1.2,0.061,0.61,0,0,0,0,7,12.700000000000001,0,0,0,0,0.256,100,134.07,0.97,0.2,722,2.1,25,0.6000000000000001
2018,1,6,4,0,12.4,1.18,0.064,0.61,0,0,0,0,4,12.4,0,0,0,0,0.256,100,138.78,0.97,0.2,722,2.1,28,0.5
2018,1,6,5,0,12.200000000000001,1.17,0.067,0.61,0,0,0,0,7,12.200000000000001,0,0,0,0,0.255,100,138.54,0.97,0.2,722,2.1,53,0.5
2018,1,6,6,0,11.9,1.17,0.07100000000000001,0.61,0,0,0,0,7,11.9,0,0,0,0,0.256,100,133.44,0.97,0.2,722,2.1,79,0.6000000000000001
2018,1,6,7,0,11.8,1.17,0.073,0.61,0,0,0,0,7,11.8,0,0,0,0,0.256,100,124.8,0.97,0.2,722,2.1,96,0.8
2018,1,6,8,0,11.5,1.17,0.07,0.61,0,0,0,0,7,11.5,0,0,0,0,0.256,100,114.01,0.97,0.2,722,2.1,99,0.7000000000000001
2018,1,6,9,0,11.3,1.17,0.073,0.61,0,0,0,0,7,11.3,0,0,0,0,0.256,100,101.96000000000001,0.97,0.2,723,2.1,104,0.5
2018,1,6,10,0,12.100000000000001,1.18,0.074,0.61,12,101,14,7,3,12.100000000000001,5,0,7,5,0.256,100,88.89,0.97,0.2,723,2.1,124,1
2018,1,6,11,0,13.600000000000001,1.19,0.069,0.61,54,663,216,0,3,12,140,34,0,148,0.256,90.12,75.85000000000001,0.97,0.2,724,2.2,113,1.6
2018,1,6,12,0,15.3,1.1500000000000001,0.075,0.61,77,845,470,0,7,11.5,235,181,0,319,0.257,77.96000000000001,62.31,0.98,0.2,724,2.2,102,2.1
2018,1,6,13,0,16.3,1.1500000000000001,0.073,0.61,90,937,710,0,7,11.200000000000001,338,121,0,418,0.256,71.61,48.57,0.98,0.2,724,2.3000000000000003,93,2.5
2018,1,6,14,0,17,1.1500000000000001,0.065,0.61,95,995,913,0,7,11.200000000000001,404,65,0,457,0.255,68.81,34.74,0.97,0.2,724,2.3000000000000003,87,2.9000000000000004
2018,1,6,15,0,17.3,1.18,0.051000000000000004,0.61,92,1032,1056,0,7,11.4,372,526,0,863,0.254,68.16,20.92,0.97,0.2,723,2.4000000000000004,81,3.3000000000000003
2018,1,6,16,0,17.5,1.17,0.049,0.61,93,1043,1126,0,7,11.600000000000001,489,101,0,589,0.253,68.11,7.72,0.97,0.2,723,2.5,74,3.5
