Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,6710390,-,-,-,-18.18,-65.39,0,2772,-4,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,Temperature,Alpha,AOD,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Fill Flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,SSA,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed
2022,1,1,0,0,13.9,1.28,0.058,0.61,0,0,0,0,8,12.5,0,0,0,0,0.252,91,103.34,0.92,0.18,722,1.5,57,0.7000000000000001
2022,1,1,1,0,13.9,1.28,0.059000000000000004,0.61,0,0,0,0,3,11.8,0,0,0,0,0.251,87.05,115.2,0.92,0.18,723,1.4000000000000001,62,0.30000000000000004
2022,1,1,2,0,13.3,1.28,0.061,0.61,0,0,0,0,8,11.4,0,0,0,0,0.251,88.44,125.7,0.93,0.18,723,1.4000000000000001,236,0.4
2022,1,1,3,0,12.200000000000001,1.28,0.063,0.61,0,0,0,0,1,11.100000000000001,0,0,0,0,0.252,92.72,133.88,0.93,0.18,722,1.3,250,0.7000000000000001
2022,1,1,4,0,11.3,1.28,0.067,0.61,0,0,0,0,1,10.700000000000001,0,0,0,0,0.253,95.83,138.37,0.9400000000000001,0.18,722,1.3,255,0.9
2022,1,1,5,0,10.5,1.28,0.068,0.61,0,0,0,0,8,10.200000000000001,0,0,0,0,0.253,98.29,137.94,0.9400000000000001,0.18,721,1.3,256,1
2022,1,1,6,0,9.8,1.3,0.065,0.61,0,0,0,0,1,9.8,0,0,0,0,0.253,100,132.73,0.9400000000000001,0.18,721,1.2000000000000002,259,1
2022,1,1,7,0,9.200000000000001,1.31,0.062,0.61,0,0,0,0,7,9.200000000000001,0,0,0,0,0.253,100,124.07000000000001,0.9400000000000001,0.18,721,1.2000000000000002,265,1.1
2022,1,1,8,0,8.6,1.31,0.059000000000000004,0.61,0,0,0,0,8,8.6,0,0,0,0,0.254,100,113.29,0.9400000000000001,0.18,721,1.2000000000000002,272,1.1
2022,1,1,9,0,8,1.32,0.057,0.61,0,0,0,0,3,8,0,0,0,0,0.254,100,101.26,0.93,0.18,721,1.2000000000000002,277,1.1
2022,1,1,10,0,10.3,1.32,0.054,0.61,14,207,21,7,7,9.600000000000001,14,1,7,14,0.254,95.7,88.26,0.93,0.18,722,1.2000000000000002,281,1.4000000000000001
2022,1,1,11,0,13.700000000000001,1.33,0.051000000000000004,0.61,50,745,240,0,0,10.4,50,745,0,240,0.255,80.54,75.21000000000001,0.93,0.18,722,1.2000000000000002,289,2.3000000000000003
2022,1,1,12,0,17.900000000000002,1.33,0.048,0.61,66,925,505,0,0,10.100000000000001,66,925,0,505,0.256,60.4,61.7,0.93,0.18,722,1.1,295,2
2022,1,1,13,0,20.8,1.34,0.045,0.61,75,1009,751,0,0,9.5,75,1009,0,751,0.256,48.22,48,0.93,0.18,722,1.1,310,1.7000000000000002
2022,1,1,14,0,22.700000000000003,1.35,0.043000000000000003,0.61,81,1051,950,0,0,9.3,81,1051,0,950,0.256,42.52,34.21,0.93,0.18,721,1.2000000000000002,335,1.6
2022,1,1,15,0,24,1.3800000000000001,0.037,0.61,82,1080,1093,0,0,9.4,82,1080,0,1093,0.256,39.59,20.47,0.93,0.18,721,1.2000000000000002,4,1.9000000000000001
2022,1,1,16,0,24.8,1.3900000000000001,0.036000000000000004,0.61,83,1091,1164,0,0,9.600000000000001,83,1091,0,1164,0.256,38.27,7.59,0.9400000000000001,0.18,720,1.2000000000000002,22,2.4000000000000004
2022,1,1,17,0,25.1,1.3900000000000001,0.036000000000000004,0.61,83,1087,1155,0,0,9.9,83,1087,0,1155,0.257,38.21,9.44,0.9400000000000001,0.18,719,1.3,29,2.9000000000000004
2022,1,1,18,0,24.8,1.3800000000000001,0.037,0.61,81,1074,1072,0,0,10.200000000000001,81,1074,0,1072,0.257,39.68,22.66,0.9400000000000001,0.18,719,1.3,32,3.5
2022,1,1,19,0,24,1.36,0.04,0.61,79,1039,914,0,0,10.600000000000001,79,1039,0,914,0.258,42.77,36.43,0.9500000000000001,0.18,718,1.5,30,3.8000000000000003
2022,1,1,20,0,22.6,1.3,0.047,0.61,75,980,702,0,8,11,203,717,0,661,0.259,47.84,50.21,0.96,0.18,718,1.6,27,3.7
2022,1,1,21,0,20.6,1.23,0.056,0.61,67,870,450,0,6,12,10,0,0,10,0.26,57.660000000000004,63.89,0.96,0.18,718,1.8,27,3.2
2022,1,1,22,0,17.7,1.21,0.063,0.61,49,649,191,0,8,13.9,118,202,0,162,0.261,78.60000000000001,77.36,0.97,0.18,719,1.9000000000000001,30,1.9000000000000001
2022,1,1,23,0,15.5,1.24,0.061,0.61,0,0,0,0,8,14.4,0,0,0,0,0.262,93.47,90.19,0.97,0.18,720,1.9000000000000001,19,1.4000000000000001
2022,1,2,0,0,14.700000000000001,1.29,0.055,0.61,0,0,0,0,1,14.4,0,0,0,0,0.264,98.28,103.28,0.97,0.2,720,1.8,2,1.5
2022,1,2,1,0,14.200000000000001,1.32,0.051000000000000004,0.61,0,0,0,0,1,14.100000000000001,0,0,0,0,0.264,99.15,115.16,0.97,0.2,720,1.8,351,1.5
2022,1,2,2,0,13.700000000000001,1.33,0.049,0.61,0,0,0,0,1,13.700000000000001,0,0,0,0,0.265,100,125.68,0.97,0.2,720,1.7000000000000002,339,1.4000000000000001
2022,1,2,3,0,13,1.33,0.05,0.61,0,0,0,0,1,13,0,0,0,0,0.265,100,133.91,0.97,0.2,720,1.7000000000000002,329,1.4000000000000001
2022,1,2,4,0,12.4,1.32,0.053,0.61,0,0,0,0,3,12.4,0,0,0,0,0.264,100,138.43,0.97,0.2,719,1.7000000000000002,319,1.3
2022,1,2,5,0,12,1.31,0.057,0.61,0,0,0,0,1,12,0,0,0,0,0.264,100,138.05,0.97,0.2,719,1.8,310,1.2000000000000002
2022,1,2,6,0,11.5,1.3,0.06,0.61,0,0,0,0,1,11.5,0,0,0,0,0.263,100,132.86,0.97,0.2,719,1.8,303,1.2000000000000002
2022,1,2,7,0,11.100000000000001,1.3,0.063,0.61,0,0,0,0,1,11.100000000000001,0,0,0,0,0.262,100,124.21000000000001,0.97,0.2,719,1.8,301,1.2000000000000002
2022,1,2,8,0,10.600000000000001,1.3,0.067,0.61,0,0,0,0,1,10.600000000000001,0,0,0,0,0.261,100,113.43,0.97,0.2,719,1.8,299,1.2000000000000002
2022,1,2,9,0,10.100000000000001,1.29,0.07,0.61,0,0,0,0,1,10,0,0,0,0,0.261,99.57000000000001,101.4,0.97,0.2,719,1.7000000000000002,297,1.3
2022,1,2,10,0,11.9,1.28,0.073,0.61,14,150,19,7,3,10.3,9,0,7,9,0.26,90.01,88.39,0.97,0.2,720,1.6,297,1.8
2022,1,2,11,0,15.100000000000001,1.28,0.074,0.61,56,685,230,0,0,9.5,56,685,0,230,0.259,69.39,75.34,0.97,0.2,720,1.6,291,2.7
2022,1,2,12,0,18.7,1.29,0.07200000000000001,0.61,77,877,491,0,0,8.700000000000001,77,877,0,491,0.258,52.19,61.82,0.97,0.2,721,1.5,284,2.2
2022,1,2,13,0,21.3,1.32,0.069,0.61,89,968,735,0,0,8.8,89,968,0,735,0.258,44.730000000000004,48.120000000000005,0.97,0.2,721,1.5,314,1.9000000000000001
2022,1,2,14,0,22.900000000000002,1.35,0.064,0.61,94,1018,935,0,0,9.5,94,1018,0,935,0.257,42.58,34.32,0.97,0.2,721,1.6,359,2.1
2022,1,2,15,0,23.8,1.3800000000000001,0.049,0.61,91,1056,1080,0,0,10.200000000000001,91,1056,0,1080,0.257,42.36,20.57,0.97,0.2,721,1.6,33,2.5
2022,1,2,16,0,24,1.3800000000000001,0.049,0.61,93,1064,1148,0,0,10.9,93,1064,0,1148,0.257,43.62,7.62,0.97,0.2,720,1.7000000000000002,51,3
2022,1,2,17,0,23.8,1.36,0.051000000000000004,0.61,94,1059,1139,0,0,11.4,94,1059,0,1139,0.257,45.7,9.3,0.97,0.2,720,1.8,57,3.4000000000000004
2022,1,2,18,0,23.1,1.34,0.055,0.61,94,1040,1054,0,0,11.9,94,1040,0,1054,0.257,49.25,22.54,0.98,0.2,720,1.9000000000000001,57,3.7
2022,1,2,19,0,21.8,1.31,0.062,0.61,92,1000,898,0,0,12.4,92,1000,0,898,0.257,55.1,36.32,0.98,0.2,720,2.1,56,3.8000000000000003
2022,1,2,20,0,20.1,1.25,0.076,0.61,90,930,687,0,8,12.9,251,590,0,629,0.258,63.34,50.11,0.98,0.2,720,2.2,52,3.5
2022,1,2,21,0,18,1.21,0.098,0.61,84,799,437,0,9,13.5,10,0,0,10,0.259,74.86,63.800000000000004,0.99,0.2,720,2.3000000000000003,51,2.6
2022,1,2,22,0,16,1.2,0.10300000000000001,0.61,59,568,184,0,9,14.200000000000001,4,0,0,4,0.258,89.35000000000001,77.28,0.99,0.2,721,2.3000000000000003,83,1.3
2022,1,2,23,0,14.600000000000001,1.19,0.10300000000000001,0.61,0,0,0,0,9,14.200000000000001,0,0,0,0,0.259,97.75,90.13,0.99,0.2,721,2.3000000000000003,154,1.1
2022,1,3,0,0,14.100000000000001,1.19,0.10300000000000001,0.61,0,0,0,0,6,14.100000000000001,0,0,0,0,0.258,100,103.22,0.99,0.19,722,2.1,165,1
2022,1,3,1,0,13.600000000000001,1.19,0.095,0.61,0,0,0,0,6,13.600000000000001,0,0,0,0,0.258,100,115.12,0.99,0.19,722,2,286,0.4
2022,1,3,2,0,13.3,1.22,0.084,0.61,0,0,0,0,6,13.3,0,0,0,0,0.259,100,125.67,0.99,0.19,723,1.8,321,1.1
2022,1,3,3,0,12.8,1.26,0.07,0.61,0,0,0,0,6,12.8,0,0,0,0,0.259,100,133.94,0.98,0.19,722,1.6,316,1.3
2022,1,3,4,0,12.3,1.29,0.06,0.61,0,0,0,0,7,12.3,0,0,0,0,0.259,100,138.51,0.98,0.19,722,1.5,304,1
2022,1,3,5,0,11.700000000000001,1.33,0.056,0.61,0,0,0,0,7,11.700000000000001,0,0,0,0,0.258,100,138.16,0.98,0.19,721,1.5,288,0.8
2022,1,3,6,0,11.100000000000001,1.36,0.054,0.61,0,0,0,0,6,11.100000000000001,0,0,0,0,0.257,100,133,0.98,0.19,721,1.5,283,0.8
2022,1,3,7,0,10.600000000000001,1.37,0.055,0.61,0,0,0,0,7,10.600000000000001,0,0,0,0,0.257,100,124.35000000000001,0.98,0.19,721,1.5,286,0.9
2022,1,3,8,0,10.200000000000001,1.36,0.057,0.61,0,0,0,0,7,10.200000000000001,0,0,0,0,0.256,100,113.57000000000001,0.98,0.19,721,1.5,289,0.9
2022,1,3,9,0,9.9,1.35,0.059000000000000004,0.61,0,0,0,0,8,9.9,0,0,0,0,0.256,100,101.54,0.98,0.19,722,1.5,285,0.9
2022,1,3,10,0,11.700000000000001,1.35,0.061,0.61,14,167,18,7,8,10.8,11,1,7,11,0.255,94.37,88.51,0.98,0.19,722,1.6,279,1
2022,1,3,11,0,15.100000000000001,1.35,0.061,0.61,52,707,230,0,8,10.8,136,192,0,184,0.256,75.71000000000001,75.46000000000001,0.98,0.19,723,1.6,252,0.9
2022,1,3,12,0,18.1,1.35,0.06,0.61,71,889,489,0,1,10.9,71,889,0,489,0.256,62.660000000000004,61.940000000000005,0.97,0.19,723,1.6,120,1
2022,1,3,13,0,19.900000000000002,1.34,0.06,0.61,83,971,730,0,0,10.9,83,971,0,730,0.255,56.11,48.230000000000004,0.98,0.19,723,1.7000000000000002,106,1.9000000000000001
2022,1,3,14,0,20.900000000000002,1.33,0.06,0.61,92,1018,932,0,0,11.100000000000001,92,1018,0,932,0.255,53.54,34.42,0.98,0.19,723,1.7000000000000002,98,2.5
2022,1,3,15,0,21.5,1.36,0.049,0.61,90,1053,1076,0,0,11.3,90,1053,0,1076,0.254,52.39,20.66,0.99,0.19,723,1.7000000000000002,91,2.9000000000000004
2022,1,3,16,0,21.6,1.36,0.048,0.61,92,1062,1144,0,0,11.4,92,1062,0,1144,0.254,52.35,7.65,0.99,0.19,722,1.8,85,3.2
2022,1,3,17,0,21.3,1.35,0.047,0.61,91,1062,1140,0,0,11.5,91,1062,0,1140,0.253,53.620000000000005,9.16,0.98,0.19,722,1.8,80,3.4000000000000004
2022,1,3,18,0,20.700000000000003,1.31,0.053,0.61,92,1045,1058,0,0,11.5,92,1045,0,1058,0.253,55.43,22.42,0.98,0.19,721,1.8,76,3.3000000000000003
2022,1,3,19,0,19.900000000000002,1.33,0.056,0.61,88,1014,907,0,0,11.3,88,1014,0,907,0.253,57.69,36.21,0.98,0.19,721,1.8,74,3.2
2022,1,3,20,0,19,1.34,0.056,0.61,80,965,700,0,8,11.200000000000001,252,575,0,621,0.254,60.75,50.02,0.98,0.19,720,1.8,73,3
2022,1,3,21,0,17.8,1.33,0.057,0.61,68,871,454,0,8,11.5,13,697,0,322,0.255,66.75,63.71,0.98,0.19,720,1.8,75,2.5
2022,1,3,22,0,15.8,1.29,0.057,0.61,48,669,196,0,6,12.8,11,0,0,11,0.256,82.32000000000001,77.2,0.98,0.19,720,1.8,82,1.3
2022,1,3,23,0,14.100000000000001,1.26,0.055,0.61,0,0,0,0,6,12.9,0,0,0,0,0.257,92.69,90.07000000000001,0.97,0.19,721,1.8,95,0.7000000000000001
2022,1,4,0,0,13.8,1.24,0.055,0.61,0,0,0,0,7,12.600000000000001,0,0,0,0,0.257,92.72,103.17,0.97,0.19,721,1.9000000000000001,100,0.5
2022,1,4,1,0,13.4,1.21,0.059000000000000004,0.61,0,0,0,0,3,12.5,0,0,0,0,0.256,94.23,115.09,0.97,0.19,722,1.9000000000000001,102,0.4
2022,1,4,2,0,13,1.2,0.063,0.61,0,0,0,0,8,12.3,0,0,0,0,0.256,95.38,125.67,0.98,0.19,722,1.9000000000000001,52,0.30000000000000004
2022,1,4,3,0,12.600000000000001,1.18,0.069,0.61,0,0,0,0,8,12,0,0,0,0,0.256,96.33,133.97,0.98,0.19,722,1.8,333,0.5
2022,1,4,4,0,12.100000000000001,1.18,0.074,0.61,0,0,0,0,8,11.8,0,0,0,0,0.256,98.15,138.59,0.98,0.19,721,1.8,327,0.6000000000000001
2022,1,4,5,0,11.600000000000001,1.2,0.076,0.61,0,0,0,0,8,11.600000000000001,0,0,0,0,0.256,99.7,138.28,0.98,0.19,720,1.8,324,0.7000000000000001
2022,1,4,6,0,11.200000000000001,1.22,0.076,0.61,0,0,0,0,8,11.200000000000001,0,0,0,0,0.256,100,133.14000000000001,0.98,0.19,720,1.7000000000000002,320,0.8
2022,1,4,7,0,10.9,1.24,0.075,0.61,0,0,0,0,7,10.9,0,0,0,0,0.257,100,124.5,0.98,0.19,720,1.7000000000000002,319,0.8
2022,1,4,8,0,10.700000000000001,1.26,0.073,0.61,0,0,0,0,7,10.600000000000001,0,0,0,0,0.257,99.58,113.71000000000001,0.98,0.19,720,1.7000000000000002,318,0.8
2022,1,4,9,0,10.5,1.26,0.073,0.61,0,0,0,0,7,10.3,0,0,0,0,0.258,98.91,101.68,0.98,0.19,720,1.7000000000000002,316,0.7000000000000001
2022,1,4,10,0,11.600000000000001,1.28,0.073,0.61,13,131,16,7,7,11.3,8,0,7,8,0.258,97.89,88.64,0.98,0.19,721,1.7000000000000002,314,0.9
2022,1,4,11,0,14,1.29,0.073,0.61,55,678,224,0,8,11.600000000000001,139,94,0,163,0.259,85.68,75.59,0.97,0.19,721,1.7000000000000002,317,1.4000000000000001
2022,1,4,12,0,16.8,1.31,0.07100000000000001,0.61,75,867,482,0,3,11.3,277,226,0,383,0.259,70.22,62.06,0.97,0.19,721,1.8,339,1.6
2022,1,4,13,0,19.3,1.32,0.07100000000000001,0.61,89,956,724,0,7,10.9,272,595,0,668,0.26,58.35,48.35,0.97,0.19,721,1.8,1,1.8
2022,1,4,14,0,20.8,1.32,0.07100000000000001,0.61,98,1002,923,0,1,11.100000000000001,98,1002,0,923,0.26,53.800000000000004,34.53,0.97,0.19,720,1.9000000000000001,30,2.2
2022,1,4,15,0,21.400000000000002,1.32,0.054,0.61,93,1040,1066,0,7,11.3,116,940,0,996,0.26,52.68,20.740000000000002,0.98,0.19,720,2,44,2.8000000000000003
2022,1,4,16,0,21.400000000000002,1.31,0.052000000000000005,0.61,94,1053,1138,0,0,11.600000000000001,94,1053,0,1138,0.261,53.480000000000004,7.67,0.98,0.19,719,2,49,3.3000000000000003
2022,1,4,17,0,21,1.3,0.05,0.61,93,1052,1131,0,0,11.8,93,1052,0,1131,0.261,55.6,9.02,0.98,0.19,719,2.1,49,3.6
2022,1,4,18,0,20.400000000000002,1.3,0.05,0.61,90,1039,1051,0,1,11.9,90,1039,0,1051,0.262,58.15,22.31,0.98,0.19,718,2.1,47,3.7
2022,1,4,19,0,19.6,1.27,0.051000000000000004,0.61,85,1008,900,0,0,12,85,1008,0,900,0.262,61.42,36.11,0.98,0.19,718,2.2,47,3.7
2022,1,4,20,0,18.5,1.25,0.05,0.61,77,960,695,0,8,12.100000000000001,218,567,0,583,0.263,66.33,49.92,0.98,0.19,718,2.2,48,3.5
2022,1,4,21,0,17.1,1.23,0.05,0.61,65,869,451,0,6,12.5,274,0,0,274,0.263,74.14,63.63,0.98,0.19,718,2.2,53,3.1
2022,1,4,22,0,15.200000000000001,1.2,0.054,0.61,47,661,194,0,6,13.3,65,3,0,66,0.262,88.58,77.13,0.98,0.19,719,2.3000000000000003,70,1.9000000000000001
2022,1,4,23,0,13.8,1.19,0.055,0.61,0,0,0,0,6,13.5,0,0,0,0,0.262,98.35000000000001,90.01,0.98,0.19,719,2.3000000000000003,103,1.4000000000000001
2022,1,5,0,0,13.4,1.19,0.053,0.61,0,0,0,0,8,13.4,0,0,0,0,0.262,100,103.13,0.98,0.2,720,2.2,123,1.2000000000000002
2022,1,5,1,0,13,1.19,0.054,0.61,0,0,0,0,8,13,0,0,0,0,0.261,100,115.07000000000001,0.98,0.2,720,2.2,127,0.9
2022,1,5,2,0,12.8,1.18,0.057,0.61,0,0,0,0,6,12.8,0,0,0,0,0.26,100,125.68,0.98,0.2,721,2.2,127,0.8
2022,1,5,3,0,12.5,1.16,0.062,0.61,0,0,0,0,6,12.5,0,0,0,0,0.26,100,134.02,0.98,0.2,721,2.2,118,0.8
2022,1,5,4,0,12.4,1.16,0.067,0.61,0,0,0,0,6,12.4,0,0,0,0,0.26,100,138.68,0.98,0.2,721,2.1,100,0.6000000000000001
2022,1,5,5,0,12.100000000000001,1.16,0.07,0.61,0,0,0,0,6,12.100000000000001,0,0,0,0,0.26,100,138.41,0.98,0.2,720,2,83,0.5
2022,1,5,6,0,11.8,1.18,0.07100000000000001,0.61,0,0,0,0,6,11.8,0,0,0,0,0.259,100,133.29,0.98,0.2,720,2,74,0.4
2022,1,5,7,0,11.5,1.22,0.068,0.61,0,0,0,0,8,11.5,0,0,0,0,0.259,100,124.65,0.98,0.2,720,1.9000000000000001,76,0.30000000000000004
2022,1,5,8,0,11.200000000000001,1.29,0.061,0.61,0,0,0,0,7,11.200000000000001,0,0,0,0,0.26,100,113.86,0.98,0.2,720,1.8,347,0.4
2022,1,5,9,0,10.700000000000001,1.32,0.058,0.61,0,0,0,0,6,10.700000000000001,0,0,0,0,0.26,100,101.82000000000001,0.98,0.2,720,1.8,320,0.5
2022,1,5,10,0,11.600000000000001,1.34,0.056,0.61,12,154,16,7,6,11.600000000000001,4,0,7,4,0.259,99.85000000000001,88.76,0.98,0.2,721,1.8,299,0.6000000000000001
2022,1,5,11,0,14,1.35,0.053,0.61,50,710,225,0,6,11.4,52,1,0,52,0.259,84.52,75.72,0.97,0.2,721,1.8,326,0.4
2022,1,5,12,0,16,1.34,0.051000000000000004,0.61,67,893,484,0,7,10.9,184,22,0,194,0.258,71.60000000000001,62.18,0.97,0.2,722,1.8,86,1.1
2022,1,5,13,0,17.5,1.33,0.05,0.61,78,975,725,0,7,10.600000000000001,257,8,0,263,0.257,63.74,48.46,0.97,0.2,722,1.9000000000000001,95,2.1
2022,1,5,14,0,18.5,1.31,0.051000000000000004,0.61,87,1020,926,0,8,10.4,197,1,0,198,0.257,59.32,34.63,0.97,0.2,722,1.9000000000000001,97,2.9000000000000004
2022,1,5,15,0,18.900000000000002,1.29,0.055,0.61,94,1039,1065,0,8,10.5,228,1,0,229,0.256,58.01,20.830000000000002,0.97,0.2,722,2,95,3.5
2022,1,5,16,0,18.900000000000002,1.28,0.058,0.61,99,1048,1137,0,8,10.600000000000001,506,45,0,551,0.256,58.45,7.7,0.98,0.2,722,2,91,3.9000000000000004
2022,1,5,17,0,18.5,1.27,0.058,0.61,98,1045,1131,0,8,10.700000000000001,522,88,0,609,0.256,60.28,8.88,0.98,0.2,721,2.1,87,4.2
2022,1,5,18,0,17.7,1.24,0.07200000000000001,0.61,104,1020,1049,0,8,10.700000000000001,394,14,0,408,0.257,63.58,22.19,0.97,0.2,721,2.1,83,4.3
2022,1,5,19,0,16.8,1.23,0.076,0.61,100,988,899,0,8,10.700000000000001,313,11,0,322,0.257,67.3,36.01,0.97,0.2,720,2.1,80,4.3
2022,1,5,20,0,15.700000000000001,1.23,0.076,0.61,90,934,693,0,5,10.8,132,0,0,132,0.257,72.53,49.83,0.97,0.2,720,2.1,77,4
2022,1,5,21,0,14.4,1.23,0.076,0.61,76,834,447,0,3,11,265,61,0,292,0.259,80.27,63.550000000000004,0.97,0.2,721,2.2,76,3.4000000000000004
2022,1,5,22,0,13.100000000000001,1.22,0.075,0.61,53,625,193,0,5,11.600000000000001,123,19,0,127,0.26,90.77,77.06,0.97,0.2,721,2.2,78,2.4000000000000004
2022,1,5,23,0,12.100000000000001,1.22,0.073,0.61,0,0,0,7,5,12.100000000000001,0,0,7,0,0.261,100,89.96000000000001,0.97,0.2,722,2.2,86,1.5
2022,1,6,0,0,11.8,1.19,0.07100000000000001,0.61,0,0,0,0,5,11.8,0,0,0,0,0.261,100,103.08,0.97,0.2,722,2.3000000000000003,95,1.3
2022,1,6,1,0,11.8,1.18,0.065,0.61,0,0,0,0,5,11.8,0,0,0,0,0.261,100,115.05,0.97,0.2,723,2.4000000000000004,101,1.3
2022,1,6,2,0,11.9,1.16,0.057,0.61,0,0,0,0,3,11.9,0,0,0,0,0.261,100,125.69,0.97,0.2,723,2.5,114,1.5
2022,1,6,3,0,11.8,1.1300000000000001,0.051000000000000004,0.61,0,0,0,0,5,11.8,0,0,0,0,0.26,100,134.07,0.96,0.2,723,2.5,117,2.1
2022,1,6,4,0,11.5,1.11,0.046,0.61,0,0,0,0,5,11.5,0,0,0,0,0.259,100,138.78,0.9500000000000001,0.2,722,2.5,111,2.8000000000000003
2022,1,6,5,0,10.8,1.12,0.045,0.61,0,0,0,0,4,10.8,0,0,0,0,0.259,100,138.54,0.9400000000000001,0.2,722,2.4000000000000004,104,3.2
2022,1,6,6,0,10,1.1300000000000001,0.043000000000000003,0.61,0,0,0,0,5,10,0,0,0,0,0.259,100,133.44,0.9400000000000001,0.2,722,2.3000000000000003,100,2.8000000000000003
2022,1,6,7,0,9.600000000000001,1.1300000000000001,0.043000000000000003,0.61,0,0,0,0,4,9.600000000000001,0,0,0,0,0.258,100,124.8,0.9400000000000001,0.2,722,2.3000000000000003,106,1.9000000000000001
2022,1,6,8,0,9.4,1.1300000000000001,0.045,0.61,0,0,0,0,4,9.4,0,0,0,0,0.259,100,114.01,0.9400000000000001,0.2,722,2.2,127,1.4000000000000001
2022,1,6,9,0,9.200000000000001,1.1500000000000001,0.046,0.61,0,0,0,0,5,9.200000000000001,0,0,0,0,0.259,100,101.96000000000001,0.9400000000000001,0.2,723,2.2,145,1.1
2022,1,6,10,0,9.5,1.18,0.045,0.61,11,155,14,7,3,9.5,4,0,7,4,0.26,100,88.89,0.9400000000000001,0.2,724,2.1,160,1.5
2022,1,6,11,0,10.600000000000001,1.19,0.044,0.61,46,713,221,0,4,9.3,120,7,0,122,0.261,91.9,75.84,0.9400000000000001,0.2,724,2.1,159,1.7000000000000002
2022,1,6,12,0,12.4,1.21,0.044,0.61,64,894,479,0,3,9.1,166,1,0,166,0.262,80.09,62.300000000000004,0.9400000000000001,0.2,724,2,144,1.6
2022,1,6,13,0,14.4,1.22,0.044,0.61,75,977,721,0,3,8.9,152,0,0,152,0.262,69.46000000000001,48.57,0.9400000000000001,0.2,724,2,123,1.4000000000000001
2022,1,6,14,0,16.5,1.23,0.043000000000000003,0.61,82,1024,923,0,3,9.200000000000001,302,1,0,302,0.262,62.13,34.730000000000004,0.9400000000000001,0.2,724,2,103,1.4000000000000001
2022,1,6,15,0,18.2,1.23,0.04,0.61,85,1051,1067,0,3,9.8,568,260,0,811,0.262,57.9,20.91,0.9400000000000001,0.2,723,2,88,1.8
2022,1,6,16,0,19.3,1.24,0.038,0.61,85,1064,1140,0,3,10.200000000000001,480,538,0,1013,0.262,55.72,7.72,0.9400000000000001,0.2,723,2,81,2.5
2022,1,6,17,0,19.700000000000003,1.25,0.038,0.61,85,1064,1136,0,3,10.5,579,347,0,922,0.262,55.17,8.73,0.93,0.2,722,2,79,3.2
2022,1,6,18,0,19.400000000000002,1.23,0.043000000000000003,0.61,86,1047,1057,0,3,10.5,460,510,0,933,0.262,56.550000000000004,22.07,0.9400000000000001,0.2,721,2,78,3.8000000000000003
2022,1,6,19,0,18.5,1.23,0.044,0.61,82,1020,908,0,1,10.600000000000001,82,1020,0,908,0.263,59.97,35.9,0.9400000000000001,0.2,721,2,77,4
2022,1,6,20,0,17.3,1.23,0.044,0.61,74,972,702,0,3,10.600000000000001,352,46,0,381,0.265,64.71000000000001,49.74,0.9400000000000001,0.2,721,2,76,3.9000000000000004
2022,1,6,21,0,15.8,1.24,0.044,0.61,62,884,457,0,3,10.600000000000001,247,35,0,263,0.267,71.38,63.47,0.9400000000000001,0.2,721,2,78,3.5
2022,1,6,22,0,14.100000000000001,1.24,0.044,0.61,44,689,199,0,1,11.200000000000001,44,689,0,199,0.268,82.49,76.99,0.9400000000000001,0.2,722,2.1,83,2.6
2022,1,6,23,0,12.600000000000001,1.25,0.043000000000000003,0.61,0,0,0,7,8,11.600000000000001,0,0,7,0,0.27,93.51,89.91,0.9400000000000001,0.2,722,2.1,93,1.7000000000000002
2022,1,7,0,0,12,1.25,0.042,0.61,0,0,0,0,8,11.600000000000001,0,0,0,0,0.271,97.22,103.05,0.9400000000000001,0.17,722,2.1,100,1.4000000000000001
2022,1,7,1,0,11.600000000000001,1.25,0.041,0.61,0,0,0,0,8,11.600000000000001,0,0,0,0,0.272,99.68,115.03,0.9400000000000001,0.17,723,2.1,106,1.2000000000000002
